action,sample_id,cam_0_path,cam_2_path,cam_4_path,cam_5_path,split
thumbup,thumbup (323),./dataset/multiview_blender/thumbup/thumbup (323)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (323)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (323)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (323)/Cam_5.npy,train
scissors,scissors_2670,./dataset/multiview_blender/scissors/scissors_2670/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_2670/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_2670/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_2670/Cam_5.npy,train
rock,rock_7908,./dataset/multiview_blender/rock/rock_7908/Cam_0.npy,./dataset/multiview_blender/rock/rock_7908/Cam_2.npy,./dataset/multiview_blender/rock/rock_7908/Cam_4.npy,./dataset/multiview_blender/rock/rock_7908/Cam_5.npy,train
scissors,scissors-set2 (608),./dataset/multiview_blender/scissors/scissors-set2 (608)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (608)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (608)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (608)/Cam_5.npy,train
paper,paper (189),./dataset/multiview_blender/paper/paper (189)/Cam_0.npy,./dataset/multiview_blender/paper/paper (189)/Cam_2.npy,./dataset/multiview_blender/paper/paper (189)/Cam_4.npy,./dataset/multiview_blender/paper/paper (189)/Cam_5.npy,train
scissors,scissors (136),./dataset/multiview_blender/scissors/scissors (136)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (136)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (136)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (136)/Cam_5.npy,train
scissors,scissors_7184,./dataset/multiview_blender/scissors/scissors_7184/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_7184/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_7184/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_7184/Cam_5.npy,train
scissors,scissors (441),./dataset/multiview_blender/scissors/scissors (441)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (441)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (441)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (441)/Cam_5.npy,train
thumbup,thumbup_6205,./dataset/multiview_blender/thumbup/thumbup_6205/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_6205/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_6205/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_6205/Cam_5.npy,train
thumbup,thumbup (99),./dataset/multiview_blender/thumbup/thumbup (99)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (99)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (99)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (99)/Cam_5.npy,train
scissors,scissors-set2 (637),./dataset/multiview_blender/scissors/scissors-set2 (637)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (637)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (637)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (637)/Cam_5.npy,train
ok,ok_Set2_ (237),./dataset/multiview_blender/ok/ok_Set2_ (237)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (237)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (237)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (237)/Cam_5.npy,train
the-finger,the-finger_3458,./dataset/multiview_blender/the-finger/the-finger_3458/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_3458/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_3458/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_3458/Cam_5.npy,train
paper,paper-set2 (65),./dataset/multiview_blender/paper/paper-set2 (65)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (65)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (65)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (65)/Cam_5.npy,train
scissors,scissors_6148,./dataset/multiview_blender/scissors/scissors_6148/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_6148/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_6148/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_6148/Cam_5.npy,train
the-finger,the-finger_654,./dataset/multiview_blender/the-finger/the-finger_654/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_654/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_654/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_654/Cam_5.npy,train
ok,ok_Set2_ (353),./dataset/multiview_blender/ok/ok_Set2_ (353)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (353)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (353)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (353)/Cam_5.npy,train
ok,ok_6583,./dataset/multiview_blender/ok/ok_6583/Cam_0.npy,./dataset/multiview_blender/ok/ok_6583/Cam_2.npy,./dataset/multiview_blender/ok/ok_6583/Cam_4.npy,./dataset/multiview_blender/ok/ok_6583/Cam_5.npy,train
paper,paper-set2 (251),./dataset/multiview_blender/paper/paper-set2 (251)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (251)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (251)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (251)/Cam_5.npy,train
scissors,scissors_6743,./dataset/multiview_blender/scissors/scissors_6743/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_6743/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_6743/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_6743/Cam_5.npy,train
paper,paper-set2 (139),./dataset/multiview_blender/paper/paper-set2 (139)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (139)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (139)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (139)/Cam_5.npy,train
paper,paper (186),./dataset/multiview_blender/paper/paper (186)/Cam_0.npy,./dataset/multiview_blender/paper/paper (186)/Cam_2.npy,./dataset/multiview_blender/paper/paper (186)/Cam_4.npy,./dataset/multiview_blender/paper/paper (186)/Cam_5.npy,train
thumbup,thumbup (383),./dataset/multiview_blender/thumbup/thumbup (383)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (383)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (383)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (383)/Cam_5.npy,train
thumbdown,thumbdown (83),./dataset/multiview_blender/thumbdown/thumbdown (83)/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown (83)/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown (83)/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown (83)/Cam_5.npy,train
scissors,scissors-set2 (487),./dataset/multiview_blender/scissors/scissors-set2 (487)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (487)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (487)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (487)/Cam_5.npy,train
ok,ok_Set2_ (130),./dataset/multiview_blender/ok/ok_Set2_ (130)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (130)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (130)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (130)/Cam_5.npy,train
paper,paper-set2 (1),./dataset/multiview_blender/paper/paper-set2 (1)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (1)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (1)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (1)/Cam_5.npy,train
scissors,scissors-set2 (649),./dataset/multiview_blender/scissors/scissors-set2 (649)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (649)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (649)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (649)/Cam_5.npy,train
ok,ok_1201,./dataset/multiview_blender/ok/ok_1201/Cam_0.npy,./dataset/multiview_blender/ok/ok_1201/Cam_2.npy,./dataset/multiview_blender/ok/ok_1201/Cam_4.npy,./dataset/multiview_blender/ok/ok_1201/Cam_5.npy,train
ok,ok (120),./dataset/multiview_blender/ok/ok (120)/Cam_0.npy,./dataset/multiview_blender/ok/ok (120)/Cam_2.npy,./dataset/multiview_blender/ok/ok (120)/Cam_4.npy,./dataset/multiview_blender/ok/ok (120)/Cam_5.npy,train
paper,paper (8),./dataset/multiview_blender/paper/paper (8)/Cam_0.npy,./dataset/multiview_blender/paper/paper (8)/Cam_2.npy,./dataset/multiview_blender/paper/paper (8)/Cam_4.npy,./dataset/multiview_blender/paper/paper (8)/Cam_5.npy,train
rock,rock (227),./dataset/multiview_blender/rock/rock (227)/Cam_0.npy,./dataset/multiview_blender/rock/rock (227)/Cam_2.npy,./dataset/multiview_blender/rock/rock (227)/Cam_4.npy,./dataset/multiview_blender/rock/rock (227)/Cam_5.npy,train
thumbup,thumbup_7191,./dataset/multiview_blender/thumbup/thumbup_7191/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_7191/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_7191/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_7191/Cam_5.npy,train
scissors,scissors_6726,./dataset/multiview_blender/scissors/scissors_6726/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_6726/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_6726/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_6726/Cam_5.npy,train
thumbup,thumbup_9292,./dataset/multiview_blender/thumbup/thumbup_9292/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_9292/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_9292/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_9292/Cam_5.npy,train
scissors,scissors-set2 (564),./dataset/multiview_blender/scissors/scissors-set2 (564)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (564)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (564)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (564)/Cam_5.npy,train
scissors,scissors_3925,./dataset/multiview_blender/scissors/scissors_3925/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_3925/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_3925/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_3925/Cam_5.npy,train
paper,paper-set2 (396),./dataset/multiview_blender/paper/paper-set2 (396)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (396)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (396)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (396)/Cam_5.npy,train
thumbdown,thumbdown_7802,./dataset/multiview_blender/thumbdown/thumbdown_7802/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_7802/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_7802/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_7802/Cam_5.npy,train
ok,ok_Set2_ (364),./dataset/multiview_blender/ok/ok_Set2_ (364)/Cam_0.npy,./dataset/multiview_blender/ok/ok_Set2_ (364)/Cam_2.npy,./dataset/multiview_blender/ok/ok_Set2_ (364)/Cam_4.npy,./dataset/multiview_blender/ok/ok_Set2_ (364)/Cam_5.npy,train
scissors,scissors (78),./dataset/multiview_blender/scissors/scissors (78)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (78)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (78)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (78)/Cam_5.npy,train
thumbup,thumbup_5793,./dataset/multiview_blender/thumbup/thumbup_5793/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_5793/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_5793/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_5793/Cam_5.npy,train
the-finger,the-finger (6),./dataset/multiview_blender/the-finger/the-finger (6)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger (6)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger (6)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger (6)/Cam_5.npy,train
thumbup,thumbup (276),./dataset/multiview_blender/thumbup/thumbup (276)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (276)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (276)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (276)/Cam_5.npy,train
thumbdown,thumbdown_3421,./dataset/multiview_blender/thumbdown/thumbdown_3421/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_3421/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_3421/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_3421/Cam_5.npy,train
thumbup,hand-11-2270,./dataset/multiview_blender/thumbup/hand-11-2270/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-11-2270/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-11-2270/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-11-2270/Cam_5.npy,train
paper,paper-set2 (205),./dataset/multiview_blender/paper/paper-set2 (205)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (205)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (205)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (205)/Cam_5.npy,train
scissors,scissors-set2 (423),./dataset/multiview_blender/scissors/scissors-set2 (423)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (423)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (423)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (423)/Cam_5.npy,train
thumbup,thumbup (435),./dataset/multiview_blender/thumbup/thumbup (435)/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup (435)/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup (435)/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup (435)/Cam_5.npy,train
thumbup,hand-10-2525,./dataset/multiview_blender/thumbup/hand-10-2525/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-10-2525/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-10-2525/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-10-2525/Cam_5.npy,train
the-finger,the-finger-set2 (31),./dataset/multiview_blender/the-finger/the-finger-set2 (31)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (31)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (31)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (31)/Cam_5.npy,train
scissors,scissors (143),./dataset/multiview_blender/scissors/scissors (143)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (143)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (143)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (143)/Cam_5.npy,train
ok,ok (9),./dataset/multiview_blender/ok/ok (9)/Cam_0.npy,./dataset/multiview_blender/ok/ok (9)/Cam_2.npy,./dataset/multiview_blender/ok/ok (9)/Cam_4.npy,./dataset/multiview_blender/ok/ok (9)/Cam_5.npy,train
ok,ok_4973,./dataset/multiview_blender/ok/ok_4973/Cam_0.npy,./dataset/multiview_blender/ok/ok_4973/Cam_2.npy,./dataset/multiview_blender/ok/ok_4973/Cam_4.npy,./dataset/multiview_blender/ok/ok_4973/Cam_5.npy,train
paper,paper (4),./dataset/multiview_blender/paper/paper (4)/Cam_0.npy,./dataset/multiview_blender/paper/paper (4)/Cam_2.npy,./dataset/multiview_blender/paper/paper (4)/Cam_4.npy,./dataset/multiview_blender/paper/paper (4)/Cam_5.npy,train
paper,paper_8758,./dataset/multiview_blender/paper/paper_8758/Cam_0.npy,./dataset/multiview_blender/paper/paper_8758/Cam_2.npy,./dataset/multiview_blender/paper/paper_8758/Cam_4.npy,./dataset/multiview_blender/paper/paper_8758/Cam_5.npy,train
thumbdown,hand-7-1510,./dataset/multiview_blender/thumbdown/hand-7-1510/Cam_0.npy,./dataset/multiview_blender/thumbdown/hand-7-1510/Cam_2.npy,./dataset/multiview_blender/thumbdown/hand-7-1510/Cam_4.npy,./dataset/multiview_blender/thumbdown/hand-7-1510/Cam_5.npy,train
scissors,scissors-set2 (472),./dataset/multiview_blender/scissors/scissors-set2 (472)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (472)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (472)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (472)/Cam_5.npy,train
ok,ok (36),./dataset/multiview_blender/ok/ok (36)/Cam_0.npy,./dataset/multiview_blender/ok/ok (36)/Cam_2.npy,./dataset/multiview_blender/ok/ok (36)/Cam_4.npy,./dataset/multiview_blender/ok/ok (36)/Cam_5.npy,train
scissors,scissors-set2 (591),./dataset/multiview_blender/scissors/scissors-set2 (591)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors-set2 (591)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors-set2 (591)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors-set2 (591)/Cam_5.npy,train
scissors,scissors_5754,./dataset/multiview_blender/scissors/scissors_5754/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_5754/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_5754/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_5754/Cam_5.npy,train
paper,paper-set2 (479),./dataset/multiview_blender/paper/paper-set2 (479)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (479)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (479)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (479)/Cam_5.npy,train
thumbdown,thumbdown_4462,./dataset/multiview_blender/thumbdown/thumbdown_4462/Cam_0.npy,./dataset/multiview_blender/thumbdown/thumbdown_4462/Cam_2.npy,./dataset/multiview_blender/thumbdown/thumbdown_4462/Cam_4.npy,./dataset/multiview_blender/thumbdown/thumbdown_4462/Cam_5.npy,train
paper,paper-set2 (455),./dataset/multiview_blender/paper/paper-set2 (455)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (455)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (455)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (455)/Cam_5.npy,train
paper,paper-set2 (134),./dataset/multiview_blender/paper/paper-set2 (134)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (134)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (134)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (134)/Cam_5.npy,train
scissors,scissors_2773,./dataset/multiview_blender/scissors/scissors_2773/Cam_0.npy,./dataset/multiview_blender/scissors/scissors_2773/Cam_2.npy,./dataset/multiview_blender/scissors/scissors_2773/Cam_4.npy,./dataset/multiview_blender/scissors/scissors_2773/Cam_5.npy,train
thumbdown,hand-10-2310,./dataset/multiview_blender/thumbdown/hand-10-2310/Cam_0.npy,./dataset/multiview_blender/thumbdown/hand-10-2310/Cam_2.npy,./dataset/multiview_blender/thumbdown/hand-10-2310/Cam_4.npy,./dataset/multiview_blender/thumbdown/hand-10-2310/Cam_5.npy,train
paper,paper-set2 (461),./dataset/multiview_blender/paper/paper-set2 (461)/Cam_0.npy,./dataset/multiview_blender/paper/paper-set2 (461)/Cam_2.npy,./dataset/multiview_blender/paper/paper-set2 (461)/Cam_4.npy,./dataset/multiview_blender/paper/paper-set2 (461)/Cam_5.npy,train
paper,paper (23),./dataset/multiview_blender/paper/paper (23)/Cam_0.npy,./dataset/multiview_blender/paper/paper (23)/Cam_2.npy,./dataset/multiview_blender/paper/paper (23)/Cam_4.npy,./dataset/multiview_blender/paper/paper (23)/Cam_5.npy,train
the-finger,the-finger_6869,./dataset/multiview_blender/the-finger/the-finger_6869/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_6869/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_6869/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_6869/Cam_5.npy,train
thumbup,thumbup_4196,./dataset/multiview_blender/thumbup/thumbup_4196/Cam_0.npy,./dataset/multiview_blender/thumbup/thumbup_4196/Cam_2.npy,./dataset/multiview_blender/thumbup/thumbup_4196/Cam_4.npy,./dataset/multiview_blender/thumbup/thumbup_4196/Cam_5.npy,train
the-finger,the-finger_6858,./dataset/multiview_blender/the-finger/the-finger_6858/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger_6858/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger_6858/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger_6858/Cam_5.npy,train
the-finger,the-finger-set2 (149),./dataset/multiview_blender/the-finger/the-finger-set2 (149)/Cam_0.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (149)/Cam_2.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (149)/Cam_4.npy,./dataset/multiview_blender/the-finger/the-finger-set2 (149)/Cam_5.npy,train
thumbup,hand-8-3580,./dataset/multiview_blender/thumbup/hand-8-3580/Cam_0.npy,./dataset/multiview_blender/thumbup/hand-8-3580/Cam_2.npy,./dataset/multiview_blender/thumbup/hand-8-3580/Cam_4.npy,./dataset/multiview_blender/thumbup/hand-8-3580/Cam_5.npy,train
ok,ok (89),./dataset/multiview_blender/ok/ok (89)/Cam_0.npy,./dataset/multiview_blender/ok/ok (89)/Cam_2.npy,./dataset/multiview_blender/ok/ok (89)/Cam_4.npy,./dataset/multiview_blender/ok/ok (89)/Cam_5.npy,train
scissors,scissors (167),./dataset/multiview_blender/scissors/scissors (167)/Cam_0.npy,./dataset/multiview_blender/scissors/scissors (167)/Cam_2.npy,./dataset/multiview_blender/scissors/scissors (167)/Cam_4.npy,./dataset/multiview_blender/scissors/scissors (167)/Cam_5.npy,train
