action,sample_id,input_path,split
scissors,scissors (481),./dataset/skeleton_final_v2/scissors/scissors (481).npy,train
paper,paper-set2 (505),./dataset/skeleton_final_v2/paper/paper-set2 (505).npy,train
ok,ok_4015,./dataset/skeleton_final_v2/ok/ok_4015.npy,train
the-finger,the-finger-set2 (63),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (63).npy,train
paper,paper (150),./dataset/skeleton_final_v2/paper/paper (150).npy,train
scissors,scissors_5748,./dataset/skeleton_final_v2/scissors/scissors_5748.npy,train
the-finger,the-finger-set2 (204),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (204).npy,train
rock,rock_7300,./dataset/skeleton_final_v2/rock/rock_7300.npy,train
paper,paper-set2 (472),./dataset/skeleton_final_v2/paper/paper-set2 (472).npy,train
scissors,scissors_5483,./dataset/skeleton_final_v2/scissors/scissors_5483.npy,train
paper,paper_1432,./dataset/skeleton_final_v2/paper/paper_1432.npy,train
rock,rock-set2 (150),./dataset/skeleton_final_v2/rock/rock-set2 (150).npy,train
the-finger,the-finger-set2 (405),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (405).npy,train
paper,paper (138),./dataset/skeleton_final_v2/paper/paper (138).npy,train
paper,paper_378,./dataset/skeleton_final_v2/paper/paper_378.npy,train
scissors,scissors_778,./dataset/skeleton_final_v2/scissors/scissors_778.npy,train
paper,paper-set2 (189),./dataset/skeleton_final_v2/paper/paper-set2 (189).npy,train
thumbup,thumbup_9288,./dataset/skeleton_final_v2/thumbup/thumbup_9288.npy,train
scissors,scissors_2653,./dataset/skeleton_final_v2/scissors/scissors_2653.npy,train
the-finger,the-finger (162),./dataset/skeleton_final_v2/the-finger/the-finger (162).npy,train
thumbup,hand-10-1965,./dataset/skeleton_final_v2/thumbup/hand-10-1965.npy,train
paper,paper-set2 (92),./dataset/skeleton_final_v2/paper/paper-set2 (92).npy,train
paper,paper_7154,./dataset/skeleton_final_v2/paper/paper_7154.npy,train
scissors,scissors-set2 (310),./dataset/skeleton_final_v2/scissors/scissors-set2 (310).npy,train
ok,ok_Set2_ (579),./dataset/skeleton_final_v2/ok/ok_Set2_ (579).npy,train
scissors,scissors-set2 (585),./dataset/skeleton_final_v2/scissors/scissors-set2 (585).npy,train
ok,ok (20),./dataset/skeleton_final_v2/ok/ok (20).npy,train
ok,ok_4013,./dataset/skeleton_final_v2/ok/ok_4013.npy,train
paper,paper-set2 (302),./dataset/skeleton_final_v2/paper/paper-set2 (302).npy,train
paper,paper-set2 (144),./dataset/skeleton_final_v2/paper/paper-set2 (144).npy,train
scissors,scissors (494),./dataset/skeleton_final_v2/scissors/scissors (494).npy,train
thumbup,thumbup_7401,./dataset/skeleton_final_v2/thumbup/thumbup_7401.npy,train
ok,ok_Set2_ (485),./dataset/skeleton_final_v2/ok/ok_Set2_ (485).npy,train
thumbup,thumbup (305),./dataset/skeleton_final_v2/thumbup/thumbup (305).npy,train
the-finger,the-finger_6276,./dataset/skeleton_final_v2/the-finger/the-finger_6276.npy,train
paper,paper_1824,./dataset/skeleton_final_v2/paper/paper_1824.npy,train
paper,paper-set2 (408),./dataset/skeleton_final_v2/paper/paper-set2 (408).npy,train
the-finger,the-finger_6270,./dataset/skeleton_final_v2/the-finger/the-finger_6270.npy,train
scissors,scissors (425),./dataset/skeleton_final_v2/scissors/scissors (425).npy,train
scissors,scissors-set2 (659),./dataset/skeleton_final_v2/scissors/scissors-set2 (659).npy,train
ok,ok_Set2_ (305),./dataset/skeleton_final_v2/ok/ok_Set2_ (305).npy,train
rock,rock-set2 (601),./dataset/skeleton_final_v2/rock/rock-set2 (601).npy,train
the-finger,the-finger-set2 (414),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (414).npy,train
thumbdown,hand-7-1650,./dataset/skeleton_final_v2/thumbdown/hand-7-1650.npy,train
scissors,scissors_6948,./dataset/skeleton_final_v2/scissors/scissors_6948.npy,train
paper,paper-set2 (49),./dataset/skeleton_final_v2/paper/paper-set2 (49).npy,train
ok,ok_Set2_ (546),./dataset/skeleton_final_v2/ok/ok_Set2_ (546).npy,train
scissors,scissors_452,./dataset/skeleton_final_v2/scissors/scissors_452.npy,train
paper,paper_5713,./dataset/skeleton_final_v2/paper/paper_5713.npy,train
thumbdown,thumbdown_5570,./dataset/skeleton_final_v2/thumbdown/thumbdown_5570.npy,train
scissors,scissors-set2 (673),./dataset/skeleton_final_v2/scissors/scissors-set2 (673).npy,train
paper,paper-set2 (220),./dataset/skeleton_final_v2/paper/paper-set2 (220).npy,train
paper,paper_729,./dataset/skeleton_final_v2/paper/paper_729.npy,train
scissors,scissors (98),./dataset/skeleton_final_v2/scissors/scissors (98).npy,train
the-finger,the-finger_6866,./dataset/skeleton_final_v2/the-finger/the-finger_6866.npy,train
rock,rock-set2 (523),./dataset/skeleton_final_v2/rock/rock-set2 (523).npy,train
rock,rock-set2 (14),./dataset/skeleton_final_v2/rock/rock-set2 (14).npy,train
thumbdown,hand-10-610,./dataset/skeleton_final_v2/thumbdown/hand-10-610.npy,train
paper,paper_2456,./dataset/skeleton_final_v2/paper/paper_2456.npy,train
scissors,scissors-set2 (29),./dataset/skeleton_final_v2/scissors/scissors-set2 (29).npy,train
the-finger,the-finger_9054,./dataset/skeleton_final_v2/the-finger/the-finger_9054.npy,train
thumbdown,thumbdown_868,./dataset/skeleton_final_v2/thumbdown/thumbdown_868.npy,train
thumbdown,thumbdown (202),./dataset/skeleton_final_v2/thumbdown/thumbdown (202).npy,train
the-finger,the-finger-set2 (130),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (130).npy,train
thumbdown,thumbdown_9020,./dataset/skeleton_final_v2/thumbdown/thumbdown_9020.npy,train
scissors,scissors-set2 (174),./dataset/skeleton_final_v2/scissors/scissors-set2 (174).npy,train
paper,paper-set2 (372),./dataset/skeleton_final_v2/paper/paper-set2 (372).npy,train
the-finger,the-finger_1724,./dataset/skeleton_final_v2/the-finger/the-finger_1724.npy,train
ok,ok_Set2_ (67),./dataset/skeleton_final_v2/ok/ok_Set2_ (67).npy,train
rock,rock-set2 (364),./dataset/skeleton_final_v2/rock/rock-set2 (364).npy,train
paper,paper-set2 (303),./dataset/skeleton_final_v2/paper/paper-set2 (303).npy,train
scissors,scissors-set2 (225),./dataset/skeleton_final_v2/scissors/scissors-set2 (225).npy,train
paper,paper_6925,./dataset/skeleton_final_v2/paper/paper_6925.npy,train
thumbup,thumbup_6788,./dataset/skeleton_final_v2/thumbup/thumbup_6788.npy,train
scissors,scissors (483),./dataset/skeleton_final_v2/scissors/scissors (483).npy,train
thumbdown,thumbdown (1),./dataset/skeleton_final_v2/thumbdown/thumbdown (1).npy,train
ok,ok (181),./dataset/skeleton_final_v2/ok/ok (181).npy,train
thumbdown,thumbdown_5330,./dataset/skeleton_final_v2/thumbdown/thumbdown_5330.npy,train
thumbup,thumbup_7756,./dataset/skeleton_final_v2/thumbup/thumbup_7756.npy,train
thumbdown,thumbdown_3382,./dataset/skeleton_final_v2/thumbdown/thumbdown_3382.npy,train
scissors,scissors_3915,./dataset/skeleton_final_v2/scissors/scissors_3915.npy,train
scissors,scissors_5211,./dataset/skeleton_final_v2/scissors/scissors_5211.npy,train
rock,rock-set2 (351),./dataset/skeleton_final_v2/rock/rock-set2 (351).npy,train
paper,paper_7593,./dataset/skeleton_final_v2/paper/paper_7593.npy,train
paper,paper-set2 (122),./dataset/skeleton_final_v2/paper/paper-set2 (122).npy,train
thumbup,thumbup (361),./dataset/skeleton_final_v2/thumbup/thumbup (361).npy,train
scissors,scissors_2743,./dataset/skeleton_final_v2/scissors/scissors_2743.npy,train
scissors,scissors-set2 (139),./dataset/skeleton_final_v2/scissors/scissors-set2 (139).npy,train
scissors,scissors-set2 (517),./dataset/skeleton_final_v2/scissors/scissors-set2 (517).npy,train
thumbup,thumbup_7043,./dataset/skeleton_final_v2/thumbup/thumbup_7043.npy,train
ok,ok_Set2_ (394),./dataset/skeleton_final_v2/ok/ok_Set2_ (394).npy,train
paper,paper_3794,./dataset/skeleton_final_v2/paper/paper_3794.npy,train
scissors,scissors_3877,./dataset/skeleton_final_v2/scissors/scissors_3877.npy,train
ok,ok_6572,./dataset/skeleton_final_v2/ok/ok_6572.npy,train
thumbup,hand-9-1620,./dataset/skeleton_final_v2/thumbup/hand-9-1620.npy,train
thumbup,thumbup (324),./dataset/skeleton_final_v2/thumbup/thumbup (324).npy,train
ok,ok_5782,./dataset/skeleton_final_v2/ok/ok_5782.npy,train
paper,paper_7157,./dataset/skeleton_final_v2/paper/paper_7157.npy,train
thumbdown,hand-11-835,./dataset/skeleton_final_v2/thumbdown/hand-11-835.npy,train
the-finger,the-finger (152),./dataset/skeleton_final_v2/the-finger/the-finger (152).npy,train
ok,ok (143),./dataset/skeleton_final_v2/ok/ok (143).npy,train
thumbup,hand-8-3570,./dataset/skeleton_final_v2/thumbup/hand-8-3570.npy,train
paper,paper-set2 (154),./dataset/skeleton_final_v2/paper/paper-set2 (154).npy,train
ok,ok_5520,./dataset/skeleton_final_v2/ok/ok_5520.npy,train
paper,paper-set2 (135),./dataset/skeleton_final_v2/paper/paper-set2 (135).npy,train
thumbdown,hand-9-1925,./dataset/skeleton_final_v2/thumbdown/hand-9-1925.npy,train
thumbup,thumbup (399),./dataset/skeleton_final_v2/thumbup/thumbup (399).npy,train
ok,ok_4009,./dataset/skeleton_final_v2/ok/ok_4009.npy,train
scissors,scissors (300),./dataset/skeleton_final_v2/scissors/scissors (300).npy,train
paper,paper-set2 (30),./dataset/skeleton_final_v2/paper/paper-set2 (30).npy,train
scissors,scissors_6380,./dataset/skeleton_final_v2/scissors/scissors_6380.npy,train
the-finger,the-finger_9456,./dataset/skeleton_final_v2/the-finger/the-finger_9456.npy,train
rock,rock (106),./dataset/skeleton_final_v2/rock/rock (106).npy,train
rock,rock (101),./dataset/skeleton_final_v2/rock/rock (101).npy,train
paper,paper_6716,./dataset/skeleton_final_v2/paper/paper_6716.npy,train
scissors,scissors (16),./dataset/skeleton_final_v2/scissors/scissors (16).npy,train
thumbup,thumbup (78),./dataset/skeleton_final_v2/thumbup/thumbup (78).npy,train
ok,ok_Set2_ (445),./dataset/skeleton_final_v2/ok/ok_Set2_ (445).npy,train
scissors,scissors-set2 (578),./dataset/skeleton_final_v2/scissors/scissors-set2 (578).npy,train
ok,ok_Set2_ (173),./dataset/skeleton_final_v2/ok/ok_Set2_ (173).npy,train
the-finger,the-finger-set2 (287),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (287).npy,train
scissors,scissors (175),./dataset/skeleton_final_v2/scissors/scissors (175).npy,train
ok,ok_2952,./dataset/skeleton_final_v2/ok/ok_2952.npy,train
the-finger,the-finger-set2 (11),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (11).npy,train
thumbup,thumbup_8948,./dataset/skeleton_final_v2/thumbup/thumbup_8948.npy,train
ok,ok_2874,./dataset/skeleton_final_v2/ok/ok_2874.npy,train
the-finger,the-finger-set2 (292),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (292).npy,train
ok,ok_Set2_ (258),./dataset/skeleton_final_v2/ok/ok_Set2_ (258).npy,train
paper,paper-set2 (4),./dataset/skeleton_final_v2/paper/paper-set2 (4).npy,train
the-finger,the-finger_8284,./dataset/skeleton_final_v2/the-finger/the-finger_8284.npy,train
scissors,scissors_3939,./dataset/skeleton_final_v2/scissors/scissors_3939.npy,train
scissors,scissors (342),./dataset/skeleton_final_v2/scissors/scissors (342).npy,train
thumbup,hand-10-2155,./dataset/skeleton_final_v2/thumbup/hand-10-2155.npy,train
scissors,scissors-set2 (340),./dataset/skeleton_final_v2/scissors/scissors-set2 (340).npy,train
the-finger,the-finger_7279,./dataset/skeleton_final_v2/the-finger/the-finger_7279.npy,train
ok,ok_Set2_ (492),./dataset/skeleton_final_v2/ok/ok_Set2_ (492).npy,train
scissors,scissors-set2 (11),./dataset/skeleton_final_v2/scissors/scissors-set2 (11).npy,train
scissors,scissors-set2 (275),./dataset/skeleton_final_v2/scissors/scissors-set2 (275).npy,train
thumbdown,thumbdown_7469,./dataset/skeleton_final_v2/thumbdown/thumbdown_7469.npy,train
ok,ok_Set2_ (231),./dataset/skeleton_final_v2/ok/ok_Set2_ (231).npy,train
ok,ok (100),./dataset/skeleton_final_v2/ok/ok (100).npy,train
thumbdown,hand-8-1895,./dataset/skeleton_final_v2/thumbdown/hand-8-1895.npy,train
scissors,scissors-set2 (264),./dataset/skeleton_final_v2/scissors/scissors-set2 (264).npy,train
ok,ok_5556,./dataset/skeleton_final_v2/ok/ok_5556.npy,train
thumbup,thumbup (248),./dataset/skeleton_final_v2/thumbup/thumbup (248).npy,train
scissors,scissors-set2 (63),./dataset/skeleton_final_v2/scissors/scissors-set2 (63).npy,train
paper,paper-set2 (97),./dataset/skeleton_final_v2/paper/paper-set2 (97).npy,train
the-finger,the-finger (20),./dataset/skeleton_final_v2/the-finger/the-finger (20).npy,train
ok,ok_2879,./dataset/skeleton_final_v2/ok/ok_2879.npy,train
scissors,scissors-set2 (627),./dataset/skeleton_final_v2/scissors/scissors-set2 (627).npy,train
thumbdown,thumbdown_4468,./dataset/skeleton_final_v2/thumbdown/thumbdown_4468.npy,train
paper,paper-set2 (410),./dataset/skeleton_final_v2/paper/paper-set2 (410).npy,train
thumbup,thumbup_8944,./dataset/skeleton_final_v2/thumbup/thumbup_8944.npy,train
rock,rock (23),./dataset/skeleton_final_v2/rock/rock (23).npy,train
ok,ok (249),./dataset/skeleton_final_v2/ok/ok (249).npy,train
ok,ok_Set2_ (517),./dataset/skeleton_final_v2/ok/ok_Set2_ (517).npy,train
thumbdown,thumbdown_6255,./dataset/skeleton_final_v2/thumbdown/thumbdown_6255.npy,train
thumbdown,thumbdown (181),./dataset/skeleton_final_v2/thumbdown/thumbdown (181).npy,train
ok,ok_Set2_ (405),./dataset/skeleton_final_v2/ok/ok_Set2_ (405).npy,train
ok,ok_2957,./dataset/skeleton_final_v2/ok/ok_2957.npy,train
ok,ok_Set2_ (365),./dataset/skeleton_final_v2/ok/ok_Set2_ (365).npy,train
thumbdown,thumbdown (45),./dataset/skeleton_final_v2/thumbdown/thumbdown (45).npy,train
rock,rock (245),./dataset/skeleton_final_v2/rock/rock (245).npy,train
the-finger,the-finger_3510,./dataset/skeleton_final_v2/the-finger/the-finger_3510.npy,train
scissors,scissors (409),./dataset/skeleton_final_v2/scissors/scissors (409).npy,train
thumbup,thumbup_8954,./dataset/skeleton_final_v2/thumbup/thumbup_8954.npy,train
scissors,scissors-set2 (194),./dataset/skeleton_final_v2/scissors/scissors-set2 (194).npy,train
the-finger,the-finger-set2 (339),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (339).npy,train
thumbdown,hand-9-1950,./dataset/skeleton_final_v2/thumbdown/hand-9-1950.npy,train
ok,ok_Set2_ (2),./dataset/skeleton_final_v2/ok/ok_Set2_ (2).npy,train
paper,paper_3732,./dataset/skeleton_final_v2/paper/paper_3732.npy,train
the-finger,the-finger_7086,./dataset/skeleton_final_v2/the-finger/the-finger_7086.npy,train
paper,paper (71),./dataset/skeleton_final_v2/paper/paper (71).npy,train
thumbup,thumbup (152),./dataset/skeleton_final_v2/thumbup/thumbup (152).npy,train
thumbdown,thumbdown (339),./dataset/skeleton_final_v2/thumbdown/thumbdown (339).npy,train
ok,ok_Set2_ (527),./dataset/skeleton_final_v2/ok/ok_Set2_ (527).npy,train
thumbup,thumbup (26),./dataset/skeleton_final_v2/thumbup/thumbup (26).npy,train
thumbup,thumbup_6790,./dataset/skeleton_final_v2/thumbup/thumbup_6790.npy,train
paper,paper_392,./dataset/skeleton_final_v2/paper/paper_392.npy,train
paper,paper_1033,./dataset/skeleton_final_v2/paper/paper_1033.npy,train
thumbdown,thumbdown_4400,./dataset/skeleton_final_v2/thumbdown/thumbdown_4400.npy,train
rock,rock (190),./dataset/skeleton_final_v2/rock/rock (190).npy,train
ok,ok_Set2_ (274),./dataset/skeleton_final_v2/ok/ok_Set2_ (274).npy,train
paper,paper-set2 (208),./dataset/skeleton_final_v2/paper/paper-set2 (208).npy,train
the-finger,the-finger_7092,./dataset/skeleton_final_v2/the-finger/the-finger_7092.npy,train
scissors,scissors-set2 (528),./dataset/skeleton_final_v2/scissors/scissors-set2 (528).npy,train
the-finger,the-finger_5849,./dataset/skeleton_final_v2/the-finger/the-finger_5849.npy,train
ok,ok_Set2_ (295),./dataset/skeleton_final_v2/ok/ok_Set2_ (295).npy,train
thumbup,thumbup (28),./dataset/skeleton_final_v2/thumbup/thumbup (28).npy,train
thumbup,hand-10-25,./dataset/skeleton_final_v2/thumbup/hand-10-25.npy,train
paper,paper-set2 (498),./dataset/skeleton_final_v2/paper/paper-set2 (498).npy,train
thumbdown,thumbdown (340),./dataset/skeleton_final_v2/thumbdown/thumbdown (340).npy,train
paper,paper_3808,./dataset/skeleton_final_v2/paper/paper_3808.npy,train
ok,ok_2850,./dataset/skeleton_final_v2/ok/ok_2850.npy,train
paper,paper_3813,./dataset/skeleton_final_v2/paper/paper_3813.npy,train
scissors,scissors-set2 (192),./dataset/skeleton_final_v2/scissors/scissors-set2 (192).npy,train
ok,ok_9262,./dataset/skeleton_final_v2/ok/ok_9262.npy,train
thumbup,thumbup (464),./dataset/skeleton_final_v2/thumbup/thumbup (464).npy,train
ok,ok_7690,./dataset/skeleton_final_v2/ok/ok_7690.npy,train
thumbdown,thumbdown_5350,./dataset/skeleton_final_v2/thumbdown/thumbdown_5350.npy,train
thumbup,thumbup (470),./dataset/skeleton_final_v2/thumbup/thumbup (470).npy,train
thumbup,thumbup (290),./dataset/skeleton_final_v2/thumbup/thumbup (290).npy,train
scissors,scissors_454,./dataset/skeleton_final_v2/scissors/scissors_454.npy,train
thumbup,thumbup_9302,./dataset/skeleton_final_v2/thumbup/thumbup_9302.npy,train
rock,rock-set2 (514),./dataset/skeleton_final_v2/rock/rock-set2 (514).npy,train
paper,paper-set2 (384),./dataset/skeleton_final_v2/paper/paper-set2 (384).npy,train
thumbup,thumbup (344),./dataset/skeleton_final_v2/thumbup/thumbup (344).npy,train
paper,paper_384,./dataset/skeleton_final_v2/paper/paper_384.npy,train
scissors,scissors-set2 (501),./dataset/skeleton_final_v2/scissors/scissors-set2 (501).npy,train
scissors,scissors_6724,./dataset/skeleton_final_v2/scissors/scissors_6724.npy,train
ok,ok_6995,./dataset/skeleton_final_v2/ok/ok_6995.npy,train
scissors,scissors_777,./dataset/skeleton_final_v2/scissors/scissors_777.npy,train
thumbup,thumbup (318),./dataset/skeleton_final_v2/thumbup/thumbup (318).npy,train
rock,rock_3148,./dataset/skeleton_final_v2/rock/rock_3148.npy,train
thumbup,thumbup (88),./dataset/skeleton_final_v2/thumbup/thumbup (88).npy,train
scissors,scissors (127),./dataset/skeleton_final_v2/scissors/scissors (127).npy,train
thumbup,thumbup (461),./dataset/skeleton_final_v2/thumbup/thumbup (461).npy,train
paper,paper_6922,./dataset/skeleton_final_v2/paper/paper_6922.npy,train
scissors,scissors_2789,./dataset/skeleton_final_v2/scissors/scissors_2789.npy,train
paper,paper_1454,./dataset/skeleton_final_v2/paper/paper_1454.npy,train
ok,ok (99),./dataset/skeleton_final_v2/ok/ok (99).npy,train
the-finger,the-finger-set2 (306),./dataset/skeleton_final_v2/the-finger/the-finger-set2 (306).npy,train
scissors,scissors-set2 (652),./dataset/skeleton_final_v2/scissors/scissors-set2 (652).npy,train
scissors,scissors_5488,./dataset/skeleton_final_v2/scissors/scissors_5488.npy,train
scissors,scissors-set2 (5),./dataset/skeleton_final_v2/scissors/scissors-set2 (5).npy,train
scissors,scissors (356),./dataset/skeleton_final_v2/scissors/scissors (356).npy,train
paper,paper-set2 (346),./dataset/skeleton_final_v2/paper/paper-set2 (346).npy,train
scissors,scissors_1490,./dataset/skeleton_final_v2/scissors/scissors_1490.npy,train
thumbdown,thumbdown_7808,./dataset/skeleton_final_v2/thumbdown/thumbdown_7808.npy,train
paper,paper_3639,./dataset/skeleton_final_v2/paper/paper_3639.npy,train
scissors,scissors (230),./dataset/skeleton_final_v2/scissors/scissors (230).npy,train
thumbup,thumbup (345),./dataset/skeleton_final_v2/thumbup/thumbup (345).npy,train
thumbdown,thumbdown_5821,./dataset/skeleton_final_v2/thumbdown/thumbdown_5821.npy,train
