action,sample_id,cam_0_path,cam_1_path,cam_2_path,cam_3_path,split
rock,rock-set2 (23),./dataset/mv3d_salux/rock/rock-set2 (23)/cam_0.npy,./dataset/mv3d_salux/rock/rock-set2 (23)/cam_1.npy,./dataset/mv3d_salux/rock/rock-set2 (23)/cam_2.npy,./dataset/mv3d_salux/rock/rock-set2 (23)/cam_3.npy,train
paper,paper_721,./dataset/mv3d_salux/paper/paper_721/cam_0.npy,./dataset/mv3d_salux/paper/paper_721/cam_1.npy,./dataset/mv3d_salux/paper/paper_721/cam_2.npy,./dataset/mv3d_salux/paper/paper_721/cam_3.npy,train
scissors,scissors-set2 (282),./dataset/mv3d_salux/scissors/scissors-set2 (282)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (282)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (282)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (282)/cam_3.npy,train
thumbup,thumbup_1630,./dataset/mv3d_salux/thumbup/thumbup_1630/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_1630/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_1630/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_1630/cam_3.npy,train
paper,paper (164),./dataset/mv3d_salux/paper/paper (164)/cam_0.npy,./dataset/mv3d_salux/paper/paper (164)/cam_1.npy,./dataset/mv3d_salux/paper/paper (164)/cam_2.npy,./dataset/mv3d_salux/paper/paper (164)/cam_3.npy,train
thumbdown,hand-7-1680,./dataset/mv3d_salux/thumbdown/hand-7-1680/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-7-1680/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-7-1680/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-7-1680/cam_3.npy,train
ok,ok (28),./dataset/mv3d_salux/ok/ok (28)/cam_0.npy,./dataset/mv3d_salux/ok/ok (28)/cam_1.npy,./dataset/mv3d_salux/ok/ok (28)/cam_2.npy,./dataset/mv3d_salux/ok/ok (28)/cam_3.npy,train
scissors,scissors-set2 (176),./dataset/mv3d_salux/scissors/scissors-set2 (176)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (176)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (176)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (176)/cam_3.npy,train
paper,paper_3767,./dataset/mv3d_salux/paper/paper_3767/cam_0.npy,./dataset/mv3d_salux/paper/paper_3767/cam_1.npy,./dataset/mv3d_salux/paper/paper_3767/cam_2.npy,./dataset/mv3d_salux/paper/paper_3767/cam_3.npy,train
paper,paper-set2 (111),./dataset/mv3d_salux/paper/paper-set2 (111)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (111)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (111)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (111)/cam_3.npy,train
paper,paper-set2 (263),./dataset/mv3d_salux/paper/paper-set2 (263)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (263)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (263)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (263)/cam_3.npy,train
paper,paper_3635,./dataset/mv3d_salux/paper/paper_3635/cam_0.npy,./dataset/mv3d_salux/paper/paper_3635/cam_1.npy,./dataset/mv3d_salux/paper/paper_3635/cam_2.npy,./dataset/mv3d_salux/paper/paper_3635/cam_3.npy,train
scissors,scissors-set2 (444),./dataset/mv3d_salux/scissors/scissors-set2 (444)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (444)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (444)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (444)/cam_3.npy,train
paper,paper (21),./dataset/mv3d_salux/paper/paper (21)/cam_0.npy,./dataset/mv3d_salux/paper/paper (21)/cam_1.npy,./dataset/mv3d_salux/paper/paper (21)/cam_2.npy,./dataset/mv3d_salux/paper/paper (21)/cam_3.npy,train
scissors,scissors_6374,./dataset/mv3d_salux/scissors/scissors_6374/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6374/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6374/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6374/cam_3.npy,train
scissors,scissors-set2 (562),./dataset/mv3d_salux/scissors/scissors-set2 (562)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (562)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (562)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (562)/cam_3.npy,train
scissors,scissors (421),./dataset/mv3d_salux/scissors/scissors (421)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (421)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (421)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (421)/cam_3.npy,train
paper,paper-set2 (362),./dataset/mv3d_salux/paper/paper-set2 (362)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (362)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (362)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (362)/cam_3.npy,train
thumbdown,thumbdown_6440,./dataset/mv3d_salux/thumbdown/thumbdown_6440/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6440/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6440/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_6440/cam_3.npy,train
ok,ok_Set2_ (234),./dataset/mv3d_salux/ok/ok_Set2_ (234)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (234)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (234)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (234)/cam_3.npy,train
the-finger,the-finger-set2 (440),./dataset/mv3d_salux/the-finger/the-finger-set2 (440)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (440)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (440)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (440)/cam_3.npy,train
the-finger,the-finger_5374,./dataset/mv3d_salux/the-finger/the-finger_5374/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_5374/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_5374/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_5374/cam_3.npy,train
paper,paper_7946,./dataset/mv3d_salux/paper/paper_7946/cam_0.npy,./dataset/mv3d_salux/paper/paper_7946/cam_1.npy,./dataset/mv3d_salux/paper/paper_7946/cam_2.npy,./dataset/mv3d_salux/paper/paper_7946/cam_3.npy,train
thumbup,thumbup (17),./dataset/mv3d_salux/thumbup/thumbup (17)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (17)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (17)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (17)/cam_3.npy,train
thumbup,thumbup (380),./dataset/mv3d_salux/thumbup/thumbup (380)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (380)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (380)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (380)/cam_3.npy,train
thumbup,thumbup (116),./dataset/mv3d_salux/thumbup/thumbup (116)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (116)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (116)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (116)/cam_3.npy,train
paper,paper-set2 (15),./dataset/mv3d_salux/paper/paper-set2 (15)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (15)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (15)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (15)/cam_3.npy,train
thumbup,thumbup_6799,./dataset/mv3d_salux/thumbup/thumbup_6799/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_6799/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_6799/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_6799/cam_3.npy,train
scissors,scissors-set2 (553),./dataset/mv3d_salux/scissors/scissors-set2 (553)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (553)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (553)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (553)/cam_3.npy,train
thumbup,thumbup_2131,./dataset/mv3d_salux/thumbup/thumbup_2131/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_2131/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_2131/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_2131/cam_3.npy,train
ok,ok_Set2_ (524),./dataset/mv3d_salux/ok/ok_Set2_ (524)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (524)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (524)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (524)/cam_3.npy,train
thumbup,thumbup (323),./dataset/mv3d_salux/thumbup/thumbup (323)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (323)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (323)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (323)/cam_3.npy,train
scissors,scissors_2670,./dataset/mv3d_salux/scissors/scissors_2670/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_2670/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_2670/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_2670/cam_3.npy,train
rock,rock_7908,./dataset/mv3d_salux/rock/rock_7908/cam_0.npy,./dataset/mv3d_salux/rock/rock_7908/cam_1.npy,./dataset/mv3d_salux/rock/rock_7908/cam_2.npy,./dataset/mv3d_salux/rock/rock_7908/cam_3.npy,train
scissors,scissors-set2 (608),./dataset/mv3d_salux/scissors/scissors-set2 (608)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (608)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (608)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (608)/cam_3.npy,train
paper,paper (189),./dataset/mv3d_salux/paper/paper (189)/cam_0.npy,./dataset/mv3d_salux/paper/paper (189)/cam_1.npy,./dataset/mv3d_salux/paper/paper (189)/cam_2.npy,./dataset/mv3d_salux/paper/paper (189)/cam_3.npy,train
scissors,scissors (136),./dataset/mv3d_salux/scissors/scissors (136)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (136)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (136)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (136)/cam_3.npy,train
scissors,scissors_7184,./dataset/mv3d_salux/scissors/scissors_7184/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_7184/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_7184/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_7184/cam_3.npy,train
scissors,scissors (441),./dataset/mv3d_salux/scissors/scissors (441)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (441)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (441)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (441)/cam_3.npy,train
thumbup,thumbup_6205,./dataset/mv3d_salux/thumbup/thumbup_6205/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_6205/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_6205/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_6205/cam_3.npy,train
thumbup,thumbup (99),./dataset/mv3d_salux/thumbup/thumbup (99)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (99)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (99)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (99)/cam_3.npy,train
scissors,scissors-set2 (637),./dataset/mv3d_salux/scissors/scissors-set2 (637)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (637)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (637)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (637)/cam_3.npy,train
ok,ok_Set2_ (237),./dataset/mv3d_salux/ok/ok_Set2_ (237)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (237)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (237)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (237)/cam_3.npy,train
the-finger,the-finger_3458,./dataset/mv3d_salux/the-finger/the-finger_3458/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_3458/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_3458/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_3458/cam_3.npy,train
paper,paper-set2 (65),./dataset/mv3d_salux/paper/paper-set2 (65)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (65)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (65)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (65)/cam_3.npy,train
scissors,scissors_6148,./dataset/mv3d_salux/scissors/scissors_6148/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6148/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6148/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6148/cam_3.npy,train
the-finger,the-finger_654,./dataset/mv3d_salux/the-finger/the-finger_654/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger_654/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger_654/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger_654/cam_3.npy,train
ok,ok_Set2_ (353),./dataset/mv3d_salux/ok/ok_Set2_ (353)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (353)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (353)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (353)/cam_3.npy,train
ok,ok_6583,./dataset/mv3d_salux/ok/ok_6583/cam_0.npy,./dataset/mv3d_salux/ok/ok_6583/cam_1.npy,./dataset/mv3d_salux/ok/ok_6583/cam_2.npy,./dataset/mv3d_salux/ok/ok_6583/cam_3.npy,train
paper,paper-set2 (251),./dataset/mv3d_salux/paper/paper-set2 (251)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (251)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (251)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (251)/cam_3.npy,train
scissors,scissors_6743,./dataset/mv3d_salux/scissors/scissors_6743/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6743/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6743/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6743/cam_3.npy,train
paper,paper-set2 (139),./dataset/mv3d_salux/paper/paper-set2 (139)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (139)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (139)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (139)/cam_3.npy,train
paper,paper (186),./dataset/mv3d_salux/paper/paper (186)/cam_0.npy,./dataset/mv3d_salux/paper/paper (186)/cam_1.npy,./dataset/mv3d_salux/paper/paper (186)/cam_2.npy,./dataset/mv3d_salux/paper/paper (186)/cam_3.npy,train
thumbup,thumbup (383),./dataset/mv3d_salux/thumbup/thumbup (383)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (383)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (383)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (383)/cam_3.npy,train
thumbdown,thumbdown (83),./dataset/mv3d_salux/thumbdown/thumbdown (83)/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown (83)/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown (83)/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown (83)/cam_3.npy,train
scissors,scissors-set2 (487),./dataset/mv3d_salux/scissors/scissors-set2 (487)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (487)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (487)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (487)/cam_3.npy,train
ok,ok_Set2_ (130),./dataset/mv3d_salux/ok/ok_Set2_ (130)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (130)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (130)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (130)/cam_3.npy,train
paper,paper-set2 (1),./dataset/mv3d_salux/paper/paper-set2 (1)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (1)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (1)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (1)/cam_3.npy,train
scissors,scissors-set2 (649),./dataset/mv3d_salux/scissors/scissors-set2 (649)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (649)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (649)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (649)/cam_3.npy,train
ok,ok_1201,./dataset/mv3d_salux/ok/ok_1201/cam_0.npy,./dataset/mv3d_salux/ok/ok_1201/cam_1.npy,./dataset/mv3d_salux/ok/ok_1201/cam_2.npy,./dataset/mv3d_salux/ok/ok_1201/cam_3.npy,train
ok,ok (120),./dataset/mv3d_salux/ok/ok (120)/cam_0.npy,./dataset/mv3d_salux/ok/ok (120)/cam_1.npy,./dataset/mv3d_salux/ok/ok (120)/cam_2.npy,./dataset/mv3d_salux/ok/ok (120)/cam_3.npy,train
paper,paper (8),./dataset/mv3d_salux/paper/paper (8)/cam_0.npy,./dataset/mv3d_salux/paper/paper (8)/cam_1.npy,./dataset/mv3d_salux/paper/paper (8)/cam_2.npy,./dataset/mv3d_salux/paper/paper (8)/cam_3.npy,train
rock,rock (227),./dataset/mv3d_salux/rock/rock (227)/cam_0.npy,./dataset/mv3d_salux/rock/rock (227)/cam_1.npy,./dataset/mv3d_salux/rock/rock (227)/cam_2.npy,./dataset/mv3d_salux/rock/rock (227)/cam_3.npy,train
thumbup,thumbup_7191,./dataset/mv3d_salux/thumbup/thumbup_7191/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_7191/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_7191/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_7191/cam_3.npy,train
scissors,scissors_6726,./dataset/mv3d_salux/scissors/scissors_6726/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_6726/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_6726/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_6726/cam_3.npy,train
thumbup,thumbup_9292,./dataset/mv3d_salux/thumbup/thumbup_9292/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_9292/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_9292/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_9292/cam_3.npy,train
scissors,scissors-set2 (564),./dataset/mv3d_salux/scissors/scissors-set2 (564)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (564)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (564)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (564)/cam_3.npy,train
scissors,scissors_3925,./dataset/mv3d_salux/scissors/scissors_3925/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_3925/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_3925/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_3925/cam_3.npy,train
paper,paper-set2 (396),./dataset/mv3d_salux/paper/paper-set2 (396)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (396)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (396)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (396)/cam_3.npy,train
thumbdown,thumbdown_7802,./dataset/mv3d_salux/thumbdown/thumbdown_7802/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7802/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7802/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_7802/cam_3.npy,train
ok,ok_Set2_ (364),./dataset/mv3d_salux/ok/ok_Set2_ (364)/cam_0.npy,./dataset/mv3d_salux/ok/ok_Set2_ (364)/cam_1.npy,./dataset/mv3d_salux/ok/ok_Set2_ (364)/cam_2.npy,./dataset/mv3d_salux/ok/ok_Set2_ (364)/cam_3.npy,train
scissors,scissors (78),./dataset/mv3d_salux/scissors/scissors (78)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (78)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (78)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (78)/cam_3.npy,train
thumbup,thumbup_5793,./dataset/mv3d_salux/thumbup/thumbup_5793/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup_5793/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup_5793/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup_5793/cam_3.npy,train
the-finger,the-finger (6),./dataset/mv3d_salux/the-finger/the-finger (6)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger (6)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger (6)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger (6)/cam_3.npy,train
thumbup,thumbup (276),./dataset/mv3d_salux/thumbup/thumbup (276)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (276)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (276)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (276)/cam_3.npy,train
thumbdown,thumbdown_3421,./dataset/mv3d_salux/thumbdown/thumbdown_3421/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_3421/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_3421/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_3421/cam_3.npy,train
thumbup,hand-11-2270,./dataset/mv3d_salux/thumbup/hand-11-2270/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-11-2270/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-11-2270/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-11-2270/cam_3.npy,train
paper,paper-set2 (205),./dataset/mv3d_salux/paper/paper-set2 (205)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (205)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (205)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (205)/cam_3.npy,train
scissors,scissors-set2 (423),./dataset/mv3d_salux/scissors/scissors-set2 (423)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (423)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (423)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (423)/cam_3.npy,train
thumbup,thumbup (435),./dataset/mv3d_salux/thumbup/thumbup (435)/cam_0.npy,./dataset/mv3d_salux/thumbup/thumbup (435)/cam_1.npy,./dataset/mv3d_salux/thumbup/thumbup (435)/cam_2.npy,./dataset/mv3d_salux/thumbup/thumbup (435)/cam_3.npy,train
thumbup,hand-10-2525,./dataset/mv3d_salux/thumbup/hand-10-2525/cam_0.npy,./dataset/mv3d_salux/thumbup/hand-10-2525/cam_1.npy,./dataset/mv3d_salux/thumbup/hand-10-2525/cam_2.npy,./dataset/mv3d_salux/thumbup/hand-10-2525/cam_3.npy,train
the-finger,the-finger-set2 (31),./dataset/mv3d_salux/the-finger/the-finger-set2 (31)/cam_0.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (31)/cam_1.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (31)/cam_2.npy,./dataset/mv3d_salux/the-finger/the-finger-set2 (31)/cam_3.npy,train
scissors,scissors (143),./dataset/mv3d_salux/scissors/scissors (143)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors (143)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors (143)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors (143)/cam_3.npy,train
ok,ok (9),./dataset/mv3d_salux/ok/ok (9)/cam_0.npy,./dataset/mv3d_salux/ok/ok (9)/cam_1.npy,./dataset/mv3d_salux/ok/ok (9)/cam_2.npy,./dataset/mv3d_salux/ok/ok (9)/cam_3.npy,train
ok,ok_4973,./dataset/mv3d_salux/ok/ok_4973/cam_0.npy,./dataset/mv3d_salux/ok/ok_4973/cam_1.npy,./dataset/mv3d_salux/ok/ok_4973/cam_2.npy,./dataset/mv3d_salux/ok/ok_4973/cam_3.npy,train
paper,paper (4),./dataset/mv3d_salux/paper/paper (4)/cam_0.npy,./dataset/mv3d_salux/paper/paper (4)/cam_1.npy,./dataset/mv3d_salux/paper/paper (4)/cam_2.npy,./dataset/mv3d_salux/paper/paper (4)/cam_3.npy,train
paper,paper_8758,./dataset/mv3d_salux/paper/paper_8758/cam_0.npy,./dataset/mv3d_salux/paper/paper_8758/cam_1.npy,./dataset/mv3d_salux/paper/paper_8758/cam_2.npy,./dataset/mv3d_salux/paper/paper_8758/cam_3.npy,train
thumbdown,hand-7-1510,./dataset/mv3d_salux/thumbdown/hand-7-1510/cam_0.npy,./dataset/mv3d_salux/thumbdown/hand-7-1510/cam_1.npy,./dataset/mv3d_salux/thumbdown/hand-7-1510/cam_2.npy,./dataset/mv3d_salux/thumbdown/hand-7-1510/cam_3.npy,train
scissors,scissors-set2 (472),./dataset/mv3d_salux/scissors/scissors-set2 (472)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (472)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (472)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (472)/cam_3.npy,train
ok,ok (36),./dataset/mv3d_salux/ok/ok (36)/cam_0.npy,./dataset/mv3d_salux/ok/ok (36)/cam_1.npy,./dataset/mv3d_salux/ok/ok (36)/cam_2.npy,./dataset/mv3d_salux/ok/ok (36)/cam_3.npy,train
scissors,scissors-set2 (591),./dataset/mv3d_salux/scissors/scissors-set2 (591)/cam_0.npy,./dataset/mv3d_salux/scissors/scissors-set2 (591)/cam_1.npy,./dataset/mv3d_salux/scissors/scissors-set2 (591)/cam_2.npy,./dataset/mv3d_salux/scissors/scissors-set2 (591)/cam_3.npy,train
scissors,scissors_5754,./dataset/mv3d_salux/scissors/scissors_5754/cam_0.npy,./dataset/mv3d_salux/scissors/scissors_5754/cam_1.npy,./dataset/mv3d_salux/scissors/scissors_5754/cam_2.npy,./dataset/mv3d_salux/scissors/scissors_5754/cam_3.npy,train
paper,paper-set2 (479),./dataset/mv3d_salux/paper/paper-set2 (479)/cam_0.npy,./dataset/mv3d_salux/paper/paper-set2 (479)/cam_1.npy,./dataset/mv3d_salux/paper/paper-set2 (479)/cam_2.npy,./dataset/mv3d_salux/paper/paper-set2 (479)/cam_3.npy,train
thumbdown,thumbdown_4462,./dataset/mv3d_salux/thumbdown/thumbdown_4462/cam_0.npy,./dataset/mv3d_salux/thumbdown/thumbdown_4462/cam_1.npy,./dataset/mv3d_salux/thumbdown/thumbdown_4462/cam_2.npy,./dataset/mv3d_salux/thumbdown/thumbdown_4462/cam_3.npy,train
