action,render_pose,sample_id,split,skeleton_path,skeleton_orig_path,num_existing_cams,num_existing_skeleton_cams,rgb_cam_0_path,skeleton_cam_0_path,rgb_cam_1_path,skeleton_cam_1_path,rgb_cam_2_path,skeleton_cam_2_path,rgb_cam_3_path,skeleton_cam_3_path,rgb_cam_4_path,skeleton_cam_4_path,rgb_cam_5_path,skeleton_cam_5_path,rgb_cam_6_path,skeleton_cam_6_path,rgb_cam_7_path,skeleton_cam_7_path
paper,paper,paper (212),train,./dataset/skeleton_final_v2/paper/paper (212).npy,./dataset/skeleton_final_v2/paper/paper (212).npy,8,8,./renders_paper/paper (212)/paper (212)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam0.npy,./renders_paper/paper (212)/paper (212)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam1.npy,./renders_paper/paper (212)/paper (212)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam2.npy,./renders_paper/paper (212)/paper (212)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam3.npy,./renders_paper/paper (212)/paper (212)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam4.npy,./renders_paper/paper (212)/paper (212)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam5.npy,./renders_paper/paper (212)/paper (212)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam6.npy,./renders_paper/paper (212)/paper (212)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (212)_cam7.npy
paper,paper,paper-set2 (101),train,./dataset/skeleton_final_v2/paper/paper-set2 (101).npy,./dataset/skeleton_final_v2/paper/paper-set2 (101).npy,8,8,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam0.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam1.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam2.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam3.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam4.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam5.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam6.npy,./renders_paper/paper-set2 (101)/paper-set2 (101)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (101)_cam7.npy
paper,paper,paper-set2 (385),train,./dataset/skeleton_final_v2/paper/paper-set2 (385).npy,./dataset/skeleton_final_v2/paper/paper-set2 (385).npy,8,8,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam0.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam1.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam2.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam3.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam4.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam5.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam6.npy,./renders_paper/paper-set2 (385)/paper-set2 (385)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (385)_cam7.npy
paper,paper,paper-set2 (108),train,./dataset/skeleton_final_v2/paper/paper-set2 (108).npy,./dataset/skeleton_final_v2/paper/paper-set2 (108).npy,8,8,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam0.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam1.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam2.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam3.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam4.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam5.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam6.npy,./renders_paper/paper-set2 (108)/paper-set2 (108)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (108)_cam7.npy
paper,paper,paper (243),train,./dataset/skeleton_final_v2/paper/paper (243).npy,./dataset/skeleton_final_v2/paper/paper (243).npy,8,8,./renders_paper/paper (243)/paper (243)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam0.npy,./renders_paper/paper (243)/paper (243)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam1.npy,./renders_paper/paper (243)/paper (243)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam2.npy,./renders_paper/paper (243)/paper (243)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam3.npy,./renders_paper/paper (243)/paper (243)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam4.npy,./renders_paper/paper (243)/paper (243)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam5.npy,./renders_paper/paper (243)/paper (243)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam6.npy,./renders_paper/paper (243)/paper (243)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (243)_cam7.npy
paper,paper,paper (276),train,./dataset/skeleton_final_v2/paper/paper (276).npy,./dataset/skeleton_final_v2/paper/paper (276).npy,8,8,./renders_paper/paper (276)/paper (276)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam0.npy,./renders_paper/paper (276)/paper (276)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam1.npy,./renders_paper/paper (276)/paper (276)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam2.npy,./renders_paper/paper (276)/paper (276)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam3.npy,./renders_paper/paper (276)/paper (276)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam4.npy,./renders_paper/paper (276)/paper (276)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam5.npy,./renders_paper/paper (276)/paper (276)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam6.npy,./renders_paper/paper (276)/paper (276)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (276)_cam7.npy
paper,paper,paper (128),train,./dataset/skeleton_final_v2/paper/paper (128).npy,./dataset/skeleton_final_v2/paper/paper (128).npy,8,8,./renders_paper/paper (128)/paper (128)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam0.npy,./renders_paper/paper (128)/paper (128)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam1.npy,./renders_paper/paper (128)/paper (128)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam2.npy,./renders_paper/paper (128)/paper (128)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam3.npy,./renders_paper/paper (128)/paper (128)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam4.npy,./renders_paper/paper (128)/paper (128)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam5.npy,./renders_paper/paper (128)/paper (128)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam6.npy,./renders_paper/paper (128)/paper (128)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (128)_cam7.npy
paper,paper,paper-set2 (334),train,./dataset/skeleton_final_v2/paper/paper-set2 (334).npy,./dataset/skeleton_final_v2/paper/paper-set2 (334).npy,8,8,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam0.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam1.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam2.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam3.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam4.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam5.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam6.npy,./renders_paper/paper-set2 (334)/paper-set2 (334)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (334)_cam7.npy
paper,paper,paper-set2 (211),train,./dataset/skeleton_final_v2/paper/paper-set2 (211).npy,./dataset/skeleton_final_v2/paper/paper-set2 (211).npy,8,8,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam0.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam1.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam2.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam3.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam4.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam5.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam6.npy,./renders_paper/paper-set2 (211)/paper-set2 (211)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (211)_cam7.npy
paper,paper,paper-set2 (417),train,./dataset/skeleton_final_v2/paper/paper-set2 (417).npy,./dataset/skeleton_final_v2/paper/paper-set2 (417).npy,8,8,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam0.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam1.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam2.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam3.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam4.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam5.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam6.npy,./renders_paper/paper-set2 (417)/paper-set2 (417)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (417)_cam7.npy
paper,paper,paper (164),train,./dataset/skeleton_final_v2/paper/paper (164).npy,./dataset/skeleton_final_v2/paper/paper (164).npy,8,8,./renders_paper/paper (164)/paper (164)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam0.npy,./renders_paper/paper (164)/paper (164)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam1.npy,./renders_paper/paper (164)/paper (164)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam2.npy,./renders_paper/paper (164)/paper (164)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam3.npy,./renders_paper/paper (164)/paper (164)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam4.npy,./renders_paper/paper (164)/paper (164)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam5.npy,./renders_paper/paper (164)/paper (164)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam6.npy,./renders_paper/paper (164)/paper (164)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (164)_cam7.npy
paper,paper,paper (286),train,./dataset/skeleton_final_v2/paper/paper (286).npy,./dataset/skeleton_final_v2/paper/paper (286).npy,8,8,./renders_paper/paper (286)/paper (286)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam0.npy,./renders_paper/paper (286)/paper (286)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam1.npy,./renders_paper/paper (286)/paper (286)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam2.npy,./renders_paper/paper (286)/paper (286)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam3.npy,./renders_paper/paper (286)/paper (286)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam4.npy,./renders_paper/paper (286)/paper (286)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam5.npy,./renders_paper/paper (286)/paper (286)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam6.npy,./renders_paper/paper (286)/paper (286)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (286)_cam7.npy
paper,paper,paper-set2 (430),train,./dataset/skeleton_final_v2/paper/paper-set2 (430).npy,./dataset/skeleton_final_v2/paper/paper-set2 (430).npy,8,8,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam0.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam1.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam2.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam3.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam4.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam5.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam6.npy,./renders_paper/paper-set2 (430)/paper-set2 (430)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (430)_cam7.npy
paper,paper,paper-set2 (379),train,./dataset/skeleton_final_v2/paper/paper-set2 (379).npy,./dataset/skeleton_final_v2/paper/paper-set2 (379).npy,8,8,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam0.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam1.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam2.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam3.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam4.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam5.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam6.npy,./renders_paper/paper-set2 (379)/paper-set2 (379)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (379)_cam7.npy
paper,paper,paper (219),train,./dataset/skeleton_final_v2/paper/paper (219).npy,./dataset/skeleton_final_v2/paper/paper (219).npy,8,8,./renders_paper/paper (219)/paper (219)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam0.npy,./renders_paper/paper (219)/paper (219)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam1.npy,./renders_paper/paper (219)/paper (219)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam2.npy,./renders_paper/paper (219)/paper (219)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam3.npy,./renders_paper/paper (219)/paper (219)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam4.npy,./renders_paper/paper (219)/paper (219)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam5.npy,./renders_paper/paper (219)/paper (219)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam6.npy,./renders_paper/paper (219)/paper (219)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (219)_cam7.npy
paper,paper,paper (256),train,./dataset/skeleton_final_v2/paper/paper (256).npy,./dataset/skeleton_final_v2/paper/paper (256).npy,8,8,./renders_paper/paper (256)/paper (256)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam0.npy,./renders_paper/paper (256)/paper (256)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam1.npy,./renders_paper/paper (256)/paper (256)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam2.npy,./renders_paper/paper (256)/paper (256)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam3.npy,./renders_paper/paper (256)/paper (256)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam4.npy,./renders_paper/paper (256)/paper (256)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam5.npy,./renders_paper/paper (256)/paper (256)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam6.npy,./renders_paper/paper (256)/paper (256)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper (256)_cam7.npy
paper,paper,paper-set2 (32),train,./dataset/skeleton_final_v2/paper/paper-set2 (32).npy,./dataset/skeleton_final_v2/paper/paper-set2 (32).npy,8,8,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam0.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam1.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam2.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam3.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam4.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam5.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam6.npy,./renders_paper/paper-set2 (32)/paper-set2 (32)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (32)_cam7.npy
paper,paper,paper-set2 (3),train,./dataset/skeleton_final_v2/paper/paper-set2 (3).npy,./dataset/skeleton_final_v2/paper/paper-set2 (3).npy,8,8,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam0.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam1.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam2.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam3.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam4.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam5.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam6.npy,./renders_paper/paper-set2 (3)/paper-set2 (3)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (3)_cam7.npy
paper,paper,paper-set2 (363),train,./dataset/skeleton_final_v2/paper/paper-set2 (363).npy,./dataset/skeleton_final_v2/paper/paper-set2 (363).npy,8,8,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_00.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam0.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_01.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam1.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_02.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam2.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_03.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam3.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_04.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam4.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_05.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam5.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_06.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam6.npy,./renders_paper/paper-set2 (363)/paper-set2 (363)_cam_07.png,./dataset/salux_multiview3d_8cam_front/paper/paper-set2 (363)_cam7.npy
