action,source_action,sample_id,split,raw_path,refined_path
thumb,thumbup,thumbup (414),train,./dataset/skeleton_final_v2/thumbup/thumbup (414).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (414).npy
thumb,thumbdown,hand-10-65,train,./dataset/skeleton_final_v2/thumbdown/hand-10-65.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-10-65.npy
scissors,scissors,scissors-set2 (723),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (723).npy,./batch_scissors/fitted/scissors-set2 (723).npy
paper,paper,paper (55),train,./dataset/skeleton_final_v2/paper/paper (55).npy,./batch_paper/fitted/paper (55).npy
scissors,scissors,scissors (292),train,./dataset/skeleton_final_v2/scissors/scissors (292).npy,./batch_scissors/fitted/scissors (292).npy
thumb,thumbdown,thumbdown (162),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (162).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (162).npy
scissors,scissors,scissors_1512,train,./dataset/skeleton_final_v2/scissors/scissors_1512.npy,./batch_scissors/fitted/scissors_1512.npy
ok,ok,ok (21),train,./dataset/skeleton_final_v2/ok/ok (21).npy,./batch_ok/fitted/ok (21).npy
thumb,thumbdown,thumbdown (289),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (289).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (289).npy
the-finger,the-finger,the-finger-set2 (314),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (314).npy,./batch_thefinger/fitted/the-finger-set2 (314).npy
ok,ok,ok_7702,train,./dataset/skeleton_final_v2/ok/ok_7702.npy,./batch_ok/fitted/ok_7702.npy
scissors,scissors,scissors-set2 (684),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (684).npy,./batch_scissors/fitted/scissors-set2 (684).npy
paper,paper,paper-set2 (334),train,./dataset/skeleton_final_v2/paper/paper-set2 (334).npy,./batch_paper/fitted/paper-set2 (334).npy
paper,paper,paper-set2 (113),train,./dataset/skeleton_final_v2/paper/paper-set2 (113).npy,./batch_paper/fitted/paper-set2 (113).npy
thumb,thumbup,hand-9-1575,train,./dataset/skeleton_final_v2/thumbup/hand-9-1575.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-9-1575.npy
ok,ok,ok_2897,train,./dataset/skeleton_final_v2/ok/ok_2897.npy,./batch_ok/fitted/ok_2897.npy
rock,rock,rock-set2 (153),train,./dataset/skeleton_final_v2/rock/rock-set2 (153).npy,./batch_rock/fitted/rock-set2 (153).npy
rock,rock,rock-set2 (482),train,./dataset/skeleton_final_v2/rock/rock-set2 (482).npy,./batch_rock/fitted/rock-set2 (482).npy
scissors,scissors,scissors_2703,train,./dataset/skeleton_final_v2/scissors/scissors_2703.npy,./batch_scissors/fitted/scissors_2703.npy
the-finger,the-finger,the-finger_7482,train,./dataset/skeleton_final_v2/the-finger/the-finger_7482.npy,./batch_thefinger/fitted/the-finger_7482.npy
thumb,thumbup,thumbup (479),train,./dataset/skeleton_final_v2/thumbup/thumbup (479).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (479).npy
the-finger,the-finger,the-finger_6077,train,./dataset/skeleton_final_v2/the-finger/the-finger_6077.npy,./batch_thefinger/fitted/the-finger_6077.npy
thumb,thumbup,thumbup (331),train,./dataset/skeleton_final_v2/thumbup/thumbup (331).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (331).npy
rock,rock,rock (5),train,./dataset/skeleton_final_v2/rock/rock (5).npy,./batch_rock/fitted/rock (5).npy
thumb,thumbup,hand-10-2520,train,./dataset/skeleton_final_v2/thumbup/hand-10-2520.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-2520.npy
thumb,thumbdown,thumbdown (148),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (148).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (148).npy
ok,ok,ok (94),train,./dataset/skeleton_final_v2/ok/ok (94).npy,./batch_ok/fitted/ok (94).npy
paper,paper,paper_8766,train,./dataset/skeleton_final_v2/paper/paper_8766.npy,./batch_paper/fitted/paper_8766.npy
paper,paper,paper-set2 (441),train,./dataset/skeleton_final_v2/paper/paper-set2 (441).npy,./batch_paper/fitted/paper-set2 (441).npy
paper,paper,paper_1446,train,./dataset/skeleton_final_v2/paper/paper_1446.npy,./batch_paper/fitted/paper_1446.npy
thumb,thumbup,thumbup (409),train,./dataset/skeleton_final_v2/thumbup/thumbup (409).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (409).npy
paper,paper,paper (95),train,./dataset/skeleton_final_v2/paper/paper (95).npy,./batch_paper/fitted/paper (95).npy
scissors,scissors,scissors-set2 (526),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (526).npy,./batch_scissors/fitted/scissors-set2 (526).npy
paper,paper,paper-set2 (306),train,./dataset/skeleton_final_v2/paper/paper-set2 (306).npy,./batch_paper/fitted/paper-set2 (306).npy
thumb,thumbdown,thumbdown_4416,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_4416.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4416.npy
thumb,thumbdown,thumbdown (190),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (190).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (190).npy
scissors,scissors,scissors (487),train,./dataset/skeleton_final_v2/scissors/scissors (487).npy,./batch_scissors/fitted/scissors (487).npy
ok,ok,ok_3987,train,./dataset/skeleton_final_v2/ok/ok_3987.npy,./batch_ok/fitted/ok_3987.npy
ok,ok,ok_Set2_ (259),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (259).npy,./batch_ok/fitted/ok_Set2_ (259).npy
thumb,thumbup,thumbup (471),train,./dataset/skeleton_final_v2/thumbup/thumbup (471).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (471).npy
thumb,thumbdown,hand-9-1960,train,./dataset/skeleton_final_v2/thumbdown/hand-9-1960.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-9-1960.npy
thumb,thumbdown,thumbdown (232),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (232).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (232).npy
scissors,scissors,scissors_6941,train,./dataset/skeleton_final_v2/scissors/scissors_6941.npy,./batch_scissors/fitted/scissors_6941.npy
ok,ok,ok (193),train,./dataset/skeleton_final_v2/ok/ok (193).npy,./batch_ok/fitted/ok (193).npy
the-finger,the-finger,the-finger_639,train,./dataset/skeleton_final_v2/the-finger/the-finger_639.npy,./batch_thefinger/fitted/the-finger_639.npy
scissors,scissors,scissors (423),train,./dataset/skeleton_final_v2/scissors/scissors (423).npy,./batch_scissors/fitted/scissors (423).npy
scissors,scissors,scissors-set2 (547),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (547).npy,./batch_scissors/fitted/scissors-set2 (547).npy
the-finger,the-finger,the-finger-set2 (94),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (94).npy,./batch_thefinger/fitted/the-finger-set2 (94).npy
the-finger,the-finger,the-finger-set2 (317),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (317).npy,./batch_thefinger/fitted/the-finger-set2 (317).npy
scissors,scissors,scissors (32),train,./dataset/skeleton_final_v2/scissors/scissors (32).npy,./batch_scissors/fitted/scissors (32).npy
thumb,thumbdown,thumbdown_6848,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_6848.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_6848.npy
scissors,scissors,scissors_4661,train,./dataset/skeleton_final_v2/scissors/scissors_4661.npy,./batch_scissors/fitted/scissors_4661.npy
ok,ok,ok_5289,train,./dataset/skeleton_final_v2/ok/ok_5289.npy,./batch_ok/fitted/ok_5289.npy
paper,paper,paper_4583,train,./dataset/skeleton_final_v2/paper/paper_4583.npy,./batch_paper/fitted/paper_4583.npy
paper,paper,paper-set2 (404),train,./dataset/skeleton_final_v2/paper/paper-set2 (404).npy,./batch_paper/fitted/paper-set2 (404).npy
thumb,thumbdown,thumbdown_4363,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_4363.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4363.npy
the-finger,the-finger,the-finger_6064,train,./dataset/skeleton_final_v2/the-finger/the-finger_6064.npy,./batch_thefinger/fitted/the-finger_6064.npy
the-finger,the-finger,the-finger-set2 (251),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (251).npy,./batch_thefinger/fitted/the-finger-set2 (251).npy
scissors,scissors,scissors-set2 (350),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (350).npy,./batch_scissors/fitted/scissors-set2 (350).npy
paper,paper,paper_4561,train,./dataset/skeleton_final_v2/paper/paper_4561.npy,./batch_paper/fitted/paper_4561.npy
scissors,scissors,scissors-set2 (256),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (256).npy,./batch_scissors/fitted/scissors-set2 (256).npy
scissors,scissors,scissors (383),train,./dataset/skeleton_final_v2/scissors/scissors (383).npy,./batch_scissors/fitted/scissors (383).npy
scissors,scissors,scissors-set2 (558),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (558).npy,./batch_scissors/fitted/scissors-set2 (558).npy
ok,ok,ok (78),train,./dataset/skeleton_final_v2/ok/ok (78).npy,./batch_ok/fitted/ok (78).npy
paper,paper,paper_713,train,./dataset/skeleton_final_v2/paper/paper_713.npy,./batch_paper/fitted/paper_713.npy
thumb,thumbdown,thumbdown (57),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (57).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (57).npy
thumb,thumbdown,thumbdown_5587,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_5587.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_5587.npy
thumb,thumbdown,thumbdown (185),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (185).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (185).npy
thumb,thumbdown,thumbdown_4388,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_4388.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4388.npy
ok,ok,ok_Set2_ (15),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (15).npy,./batch_ok/fitted/ok_Set2_ (15).npy
scissors,scissors,scissors (474),train,./dataset/skeleton_final_v2/scissors/scissors (474).npy,./batch_scissors/fitted/scissors (474).npy
ok,ok,ok (167),train,./dataset/skeleton_final_v2/ok/ok (167).npy,./batch_ok/fitted/ok (167).npy
ok,ok,ok_Set2_ (567),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (567).npy,./batch_ok/fitted/ok_Set2_ (567).npy
paper,paper,paper_4598,train,./dataset/skeleton_final_v2/paper/paper_4598.npy,./batch_paper/fitted/paper_4598.npy
thumb,thumbup,thumbup_6804,train,./dataset/skeleton_final_v2/thumbup/thumbup_6804.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_6804.npy
ok,ok,ok (227),train,./dataset/skeleton_final_v2/ok/ok (227).npy,./batch_ok/fitted/ok (227).npy
the-finger,the-finger,the-finger-set2 (12),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (12).npy,./batch_thefinger/fitted/the-finger-set2 (12).npy
paper,paper,paper-set2 (282),train,./dataset/skeleton_final_v2/paper/paper-set2 (282).npy,./batch_paper/fitted/paper-set2 (282).npy
thumb,thumbup,thumbup (284),train,./dataset/skeleton_final_v2/thumbup/thumbup (284).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (284).npy
thumb,thumbdown,thumbdown_859,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_859.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_859.npy
thumb,thumbup,thumbup_138,train,./dataset/skeleton_final_v2/thumbup/thumbup_138.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_138.npy
the-finger,the-finger,the-finger-set2 (216),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (216).npy,./batch_thefinger/fitted/the-finger-set2 (216).npy
ok,ok,ok_Set2_ (60),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (60).npy,./batch_ok/fitted/ok_Set2_ (60).npy
the-finger,the-finger,the-finger-set2 (299),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (299).npy,./batch_thefinger/fitted/the-finger-set2 (299).npy
thumb,thumbup,thumbup_7415,train,./dataset/skeleton_final_v2/thumbup/thumbup_7415.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_7415.npy
the-finger,the-finger,the-finger_9072,train,./dataset/skeleton_final_v2/the-finger/the-finger_9072.npy,./batch_thefinger/fitted/the-finger_9072.npy
thumb,thumbdown,hand-7-1585,train,./dataset/skeleton_final_v2/thumbdown/hand-7-1585.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-7-1585.npy
ok,ok,ok (177),train,./dataset/skeleton_final_v2/ok/ok (177).npy,./batch_ok/fitted/ok (177).npy
scissors,scissors,scissors-set2 (561),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (561).npy,./batch_scissors/fitted/scissors-set2 (561).npy
paper,paper,paper-set2 (96),train,./dataset/skeleton_final_v2/paper/paper-set2 (96).npy,./batch_paper/fitted/paper-set2 (96).npy
the-finger,the-finger,the-finger_9432,train,./dataset/skeleton_final_v2/the-finger/the-finger_9432.npy,./batch_thefinger/fitted/the-finger_9432.npy
the-finger,the-finger,the-finger (95),train,./dataset/skeleton_final_v2/the-finger/the-finger (95).npy,./batch_thefinger/fitted/the-finger (95).npy
the-finger,the-finger,the-finger-set2 (188),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (188).npy,./batch_thefinger/fitted/the-finger-set2 (188).npy
scissors,scissors,scissors-set2 (107),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (107).npy,./batch_scissors/fitted/scissors-set2 (107).npy
paper,paper,paper (51),train,./dataset/skeleton_final_v2/paper/paper (51).npy,./batch_paper/fitted/paper (51).npy
thumb,thumbup,thumbup_8102,train,./dataset/skeleton_final_v2/thumbup/thumbup_8102.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8102.npy
paper,paper,paper_2461,train,./dataset/skeleton_final_v2/paper/paper_2461.npy,./batch_paper/fitted/paper_2461.npy
the-finger,the-finger,the-finger_8304,train,./dataset/skeleton_final_v2/the-finger/the-finger_8304.npy,./batch_thefinger/fitted/the-finger_8304.npy
scissors,scissors,scissors_6545,train,./dataset/skeleton_final_v2/scissors/scissors_6545.npy,./batch_scissors/fitted/scissors_6545.npy
ok,ok,ok (125),train,./dataset/skeleton_final_v2/ok/ok (125).npy,./batch_ok/fitted/ok (125).npy
ok,ok,ok_Set2_ (479),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (479).npy,./batch_ok/fitted/ok_Set2_ (479).npy
scissors,scissors,scissors_7183,train,./dataset/skeleton_final_v2/scissors/scissors_7183.npy,./batch_scissors/fitted/scissors_7183.npy
ok,ok,ok_6399,train,./dataset/skeleton_final_v2/ok/ok_6399.npy,./batch_ok/fitted/ok_6399.npy
thumb,thumbup,thumbup (467),train,./dataset/skeleton_final_v2/thumbup/thumbup (467).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (467).npy
thumb,thumbup,hand-11-2150,train,./dataset/skeleton_final_v2/thumbup/hand-11-2150.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-11-2150.npy
thumb,thumbdown,hand-11-710,train,./dataset/skeleton_final_v2/thumbdown/hand-11-710.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/hand-11-710.npy
thumb,thumbdown,thumbdown_7444,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_7444.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_7444.npy
the-finger,the-finger,the-finger-set2 (425),train,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (425).npy,./batch_thefinger/fitted/the-finger-set2 (425).npy
ok,ok,ok_6568,train,./dataset/skeleton_final_v2/ok/ok_6568.npy,./batch_ok/fitted/ok_6568.npy
scissors,scissors,scissors (478),train,./dataset/skeleton_final_v2/scissors/scissors (478).npy,./batch_scissors/fitted/scissors (478).npy
scissors,scissors,scissors_7169,train,./dataset/skeleton_final_v2/scissors/scissors_7169.npy,./batch_scissors/fitted/scissors_7169.npy
ok,ok,ok_793,train,./dataset/skeleton_final_v2/ok/ok_793.npy,./batch_ok/fitted/ok_793.npy
thumb,thumbdown,thumbdown_2223,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_2223.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_2223.npy
ok,ok,ok (206),train,./dataset/skeleton_final_v2/ok/ok (206).npy,./batch_ok/fitted/ok (206).npy
scissors,scissors,scissors-set2 (500),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (500).npy,./batch_scissors/fitted/scissors-set2 (500).npy
thumb,thumbup,thumbup (404),train,./dataset/skeleton_final_v2/thumbup/thumbup (404).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (404).npy
paper,paper,paper_1468,train,./dataset/skeleton_final_v2/paper/paper_1468.npy,./batch_paper/fitted/paper_1468.npy
thumb,thumbup,thumbup (92),train,./dataset/skeleton_final_v2/thumbup/thumbup (92).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (92).npy
ok,ok,ok_Set2_ (24),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (24).npy,./batch_ok/fitted/ok_Set2_ (24).npy
ok,ok,ok_6181,train,./dataset/skeleton_final_v2/ok/ok_6181.npy,./batch_ok/fitted/ok_6181.npy
scissors,scissors,scissors_6141,train,./dataset/skeleton_final_v2/scissors/scissors_6141.npy,./batch_scissors/fitted/scissors_6141.npy
paper,paper,paper-set2 (340),train,./dataset/skeleton_final_v2/paper/paper-set2 (340).npy,./batch_paper/fitted/paper-set2 (340).npy
paper,paper,paper-set2 (235),train,./dataset/skeleton_final_v2/paper/paper-set2 (235).npy,./batch_paper/fitted/paper-set2 (235).npy
scissors,scissors,scissors (142),train,./dataset/skeleton_final_v2/scissors/scissors (142).npy,./batch_scissors/fitted/scissors (142).npy
thumb,thumbup,hand-9-1755,train,./dataset/skeleton_final_v2/thumbup/hand-9-1755.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-9-1755.npy
scissors,scissors,scissors_7661,train,./dataset/skeleton_final_v2/scissors/scissors_7661.npy,./batch_scissors/fitted/scissors_7661.npy
thumb,thumbup,thumbup (433),train,./dataset/skeleton_final_v2/thumbup/thumbup (433).npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup (433).npy
thumb,thumbup,hand-7-1390,train,./dataset/skeleton_final_v2/thumbup/hand-7-1390.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-7-1390.npy
thumb,thumbup,thumbup_2099,train,./dataset/skeleton_final_v2/thumbup/thumbup_2099.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_2099.npy
paper,paper,paper-set2 (301),train,./dataset/skeleton_final_v2/paper/paper-set2 (301).npy,./batch_paper/fitted/paper-set2 (301).npy
scissors,scissors,scissors-set2 (23),train,./dataset/skeleton_final_v2/scissors/scissors-set2 (23).npy,./batch_scissors/fitted/scissors-set2 (23).npy
thumb,thumbup,hand-10-475,train,./dataset/skeleton_final_v2/thumbup/hand-10-475.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/hand-10-475.npy
paper,paper,paper_7152,train,./dataset/skeleton_final_v2/paper/paper_7152.npy,./batch_paper/fitted/paper_7152.npy
thumb,thumbdown,thumbdown_4424,train,./dataset/skeleton_final_v2/thumbdown/thumbdown_4424.npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown_4424.npy
thumb,thumbup,thumbup_8964,train,./dataset/skeleton_final_v2/thumbup/thumbup_8964.npy,./data/salux_refined_6cls/thumb_sources/thumbup/fitted/thumbup_8964.npy
paper,paper,paper_3744,train,./dataset/skeleton_final_v2/paper/paper_3744.npy,./batch_paper/fitted/paper_3744.npy
paper,paper,paper (187),train,./dataset/skeleton_final_v2/paper/paper (187).npy,./batch_paper/fitted/paper (187).npy
ok,ok,ok_Set2_ (243),train,./dataset/skeleton_final_v2/ok/ok_Set2_ (243).npy,./batch_ok/fitted/ok_Set2_ (243).npy
thumb,thumbdown,thumbdown (65),train,./dataset/skeleton_final_v2/thumbdown/thumbdown (65).npy,./data/salux_refined_6cls/thumb_sources/thumbdown/fitted/thumbdown (65).npy
