action,sample_id,split,image_path,skeleton_path
paper,paper-set2 (238),train,./data/raw/FullLabelled/paper/paper-set2 (238).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (238).npy
paper,paper_4582,train,./data/raw/FullLabelled/paper/paper_4582.jpg,./dataset/skeleton_final_v2/paper/paper_4582.npy
the-finger,the-finger_7083,train,./data/raw/FullLabelled/the-finger/the-finger_7083.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7083.npy
rock,rock-set2 (281),train,./data/raw/FullLabelled/rock/rock-set2 (281).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (281).npy
paper,paper_7589,train,./data/raw/FullLabelled/paper/paper_7589.jpg,./dataset/skeleton_final_v2/paper/paper_7589.npy
ok,ok_2887,train,./data/raw/FullLabelled/ok/ok_2887.jpg,./dataset/skeleton_final_v2/ok/ok_2887.npy
scissors,scissors (100),train,./data/raw/FullLabelled/scissors/scissors (100).jpg,./dataset/skeleton_final_v2/scissors/scissors (100).npy
scissors,scissors-set2 (24),train,./data/raw/FullLabelled/scissors/scissors-set2 (24).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (24).npy
scissors,scissors (295),train,./data/raw/FullLabelled/scissors/scissors (295).jpg,./dataset/skeleton_final_v2/scissors/scissors (295).npy
ok,ok_2005,train,./data/raw/FullLabelled/ok/ok_2005.jpg,./dataset/skeleton_final_v2/ok/ok_2005.npy
the-finger,the-finger-set2 (296),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (296).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (296).npy
paper,paper_3739,train,./data/raw/FullLabelled/paper/paper_3739.jpg,./dataset/skeleton_final_v2/paper/paper_3739.npy
ok,ok (113),train,./data/raw/FullLabelled/ok/ok (113).jpg,./dataset/skeleton_final_v2/ok/ok (113).npy
paper,paper_4585,train,./data/raw/FullLabelled/paper/paper_4585.jpg,./dataset/skeleton_final_v2/paper/paper_4585.npy
scissors,scissors_6358,train,./data/raw/FullLabelled/scissors/scissors_6358.jpg,./dataset/skeleton_final_v2/scissors/scissors_6358.npy
the-finger,the-finger (76),train,./data/raw/FullLabelled/the-finger/the-finger (76).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (76).npy
paper,paper_7139,train,./data/raw/FullLabelled/paper/paper_7139.jpg,./dataset/skeleton_final_v2/paper/paper_7139.npy
scissors,scissors_4638,train,./data/raw/FullLabelled/scissors/scissors_4638.jpg,./dataset/skeleton_final_v2/scissors/scissors_4638.npy
the-finger,the-finger_5859,train,./data/raw/FullLabelled/the-finger/the-finger_5859.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_5859.npy
ok,ok_6187,train,./data/raw/FullLabelled/ok/ok_6187.jpg,./dataset/skeleton_final_v2/ok/ok_6187.npy
scissors,scissors-set2 (222),train,./data/raw/FullLabelled/scissors/scissors-set2 (222).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (222).npy
scissors,scissors-set2 (162),train,./data/raw/FullLabelled/scissors/scissors-set2 (162).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (162).npy
scissors,scissors_4641,train,./data/raw/FullLabelled/scissors/scissors_4641.jpg,./dataset/skeleton_final_v2/scissors/scissors_4641.npy
paper,paper (254),train,./data/raw/FullLabelled/paper/paper (254).jpg,./dataset/skeleton_final_v2/paper/paper (254).npy
scissors,scissors-set2 (570),train,./data/raw/FullLabelled/scissors/scissors-set2 (570).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (570).npy
the-finger,the-finger_8298,train,./data/raw/FullLabelled/the-finger/the-finger_8298.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_8298.npy
the-finger,the-finger_6647,train,./data/raw/FullLabelled/the-finger/the-finger_6647.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6647.npy
the-finger,the-finger-set2 (380),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (380).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (380).npy
scissors,scissors (235),train,./data/raw/FullLabelled/scissors/scissors (235).jpg,./dataset/skeleton_final_v2/scissors/scissors (235).npy
paper,paper_5907,train,./data/raw/FullLabelled/paper/paper_5907.jpg,./dataset/skeleton_final_v2/paper/paper_5907.npy
scissors,scissors_6560,train,./data/raw/FullLabelled/scissors/scissors_6560.jpg,./dataset/skeleton_final_v2/scissors/scissors_6560.npy
the-finger,the-finger (47),train,./data/raw/FullLabelled/the-finger/the-finger (47).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (47).npy
ok,ok_Set2_ (219),train,./data/raw/FullLabelled/ok/ok_Set2_ (219).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (219).npy
scissors,scissors (26),train,./data/raw/FullLabelled/scissors/scissors (26).jpg,./dataset/skeleton_final_v2/scissors/scissors (26).npy
paper,paper_6936,train,./data/raw/FullLabelled/paper/paper_6936.jpg,./dataset/skeleton_final_v2/paper/paper_6936.npy
scissors,scissors (406),train,./data/raw/FullLabelled/scissors/scissors (406).jpg,./dataset/skeleton_final_v2/scissors/scissors (406).npy
scissors,scissors_3895,train,./data/raw/FullLabelled/scissors/scissors_3895.jpg,./dataset/skeleton_final_v2/scissors/scissors_3895.npy
rock,rock_696,train,./data/raw/FullLabelled/rock/rock_696.jpg,./dataset/skeleton_final_v2/rock/rock_696.npy
scissors,scissors-set2 (170),train,./data/raw/FullLabelled/scissors/scissors-set2 (170).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (170).npy
scissors,scissors-set2 (723),train,./data/raw/FullLabelled/scissors/scissors-set2 (723).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (723).npy
paper,paper (55),train,./data/raw/FullLabelled/paper/paper (55).jpg,./dataset/skeleton_final_v2/paper/paper (55).npy
scissors,scissors (292),train,./data/raw/FullLabelled/scissors/scissors (292).jpg,./dataset/skeleton_final_v2/scissors/scissors (292).npy
scissors,scissors_1512,train,./data/raw/FullLabelled/scissors/scissors_1512.jpg,./dataset/skeleton_final_v2/scissors/scissors_1512.npy
ok,ok (21),train,./data/raw/FullLabelled/ok/ok (21).jpg,./dataset/skeleton_final_v2/ok/ok (21).npy
the-finger,the-finger-set2 (314),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (314).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (314).npy
ok,ok_7702,train,./data/raw/FullLabelled/ok/ok_7702.jpg,./dataset/skeleton_final_v2/ok/ok_7702.npy
scissors,scissors-set2 (684),train,./data/raw/FullLabelled/scissors/scissors-set2 (684).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (684).npy
paper,paper-set2 (334),train,./data/raw/FullLabelled/paper/paper-set2 (334).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (334).npy
paper,paper-set2 (113),train,./data/raw/FullLabelled/paper/paper-set2 (113).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (113).npy
ok,ok_2897,train,./data/raw/FullLabelled/ok/ok_2897.jpg,./dataset/skeleton_final_v2/ok/ok_2897.npy
rock,rock-set2 (153),train,./data/raw/FullLabelled/rock/rock-set2 (153).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (153).npy
rock,rock-set2 (482),train,./data/raw/FullLabelled/rock/rock-set2 (482).jpg,./dataset/skeleton_final_v2/rock/rock-set2 (482).npy
scissors,scissors_2703,train,./data/raw/FullLabelled/scissors/scissors_2703.jpg,./dataset/skeleton_final_v2/scissors/scissors_2703.npy
the-finger,the-finger_7482,train,./data/raw/FullLabelled/the-finger/the-finger_7482.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_7482.npy
the-finger,the-finger_6077,train,./data/raw/FullLabelled/the-finger/the-finger_6077.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6077.npy
rock,rock (5),train,./data/raw/FullLabelled/rock/rock (5).jpg,./dataset/skeleton_final_v2/rock/rock (5).npy
ok,ok (94),train,./data/raw/FullLabelled/ok/ok (94).jpg,./dataset/skeleton_final_v2/ok/ok (94).npy
paper,paper_8766,train,./data/raw/FullLabelled/paper/paper_8766.jpg,./dataset/skeleton_final_v2/paper/paper_8766.npy
paper,paper-set2 (441),train,./data/raw/FullLabelled/paper/paper-set2 (441).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (441).npy
paper,paper_1446,train,./data/raw/FullLabelled/paper/paper_1446.jpg,./dataset/skeleton_final_v2/paper/paper_1446.npy
paper,paper (95),train,./data/raw/FullLabelled/paper/paper (95).jpg,./dataset/skeleton_final_v2/paper/paper (95).npy
scissors,scissors-set2 (526),train,./data/raw/FullLabelled/scissors/scissors-set2 (526).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (526).npy
paper,paper-set2 (306),train,./data/raw/FullLabelled/paper/paper-set2 (306).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (306).npy
scissors,scissors (487),train,./data/raw/FullLabelled/scissors/scissors (487).jpg,./dataset/skeleton_final_v2/scissors/scissors (487).npy
ok,ok_3987,train,./data/raw/FullLabelled/ok/ok_3987.jpg,./dataset/skeleton_final_v2/ok/ok_3987.npy
ok,ok_Set2_ (259),train,./data/raw/FullLabelled/ok/ok_Set2_ (259).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (259).npy
scissors,scissors_6941,train,./data/raw/FullLabelled/scissors/scissors_6941.jpg,./dataset/skeleton_final_v2/scissors/scissors_6941.npy
ok,ok (193),train,./data/raw/FullLabelled/ok/ok (193).jpg,./dataset/skeleton_final_v2/ok/ok (193).npy
the-finger,the-finger_639,train,./data/raw/FullLabelled/the-finger/the-finger_639.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_639.npy
scissors,scissors (423),train,./data/raw/FullLabelled/scissors/scissors (423).jpg,./dataset/skeleton_final_v2/scissors/scissors (423).npy
scissors,scissors-set2 (547),train,./data/raw/FullLabelled/scissors/scissors-set2 (547).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (547).npy
the-finger,the-finger-set2 (94),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (94).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (94).npy
the-finger,the-finger-set2 (317),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (317).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (317).npy
scissors,scissors (32),train,./data/raw/FullLabelled/scissors/scissors (32).jpg,./dataset/skeleton_final_v2/scissors/scissors (32).npy
scissors,scissors_4661,train,./data/raw/FullLabelled/scissors/scissors_4661.jpg,./dataset/skeleton_final_v2/scissors/scissors_4661.npy
ok,ok_5289,train,./data/raw/FullLabelled/ok/ok_5289.jpg,./dataset/skeleton_final_v2/ok/ok_5289.npy
paper,paper_4583,train,./data/raw/FullLabelled/paper/paper_4583.jpg,./dataset/skeleton_final_v2/paper/paper_4583.npy
paper,paper-set2 (404),train,./data/raw/FullLabelled/paper/paper-set2 (404).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (404).npy
the-finger,the-finger_6064,train,./data/raw/FullLabelled/the-finger/the-finger_6064.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_6064.npy
the-finger,the-finger-set2 (251),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (251).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (251).npy
scissors,scissors-set2 (350),train,./data/raw/FullLabelled/scissors/scissors-set2 (350).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (350).npy
paper,paper_4561,train,./data/raw/FullLabelled/paper/paper_4561.jpg,./dataset/skeleton_final_v2/paper/paper_4561.npy
scissors,scissors-set2 (256),train,./data/raw/FullLabelled/scissors/scissors-set2 (256).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (256).npy
scissors,scissors (383),train,./data/raw/FullLabelled/scissors/scissors (383).jpg,./dataset/skeleton_final_v2/scissors/scissors (383).npy
scissors,scissors-set2 (558),train,./data/raw/FullLabelled/scissors/scissors-set2 (558).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (558).npy
ok,ok (78),train,./data/raw/FullLabelled/ok/ok (78).jpg,./dataset/skeleton_final_v2/ok/ok (78).npy
paper,paper_713,train,./data/raw/FullLabelled/paper/paper_713.jpg,./dataset/skeleton_final_v2/paper/paper_713.npy
ok,ok_Set2_ (15),train,./data/raw/FullLabelled/ok/ok_Set2_ (15).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (15).npy
scissors,scissors (474),train,./data/raw/FullLabelled/scissors/scissors (474).jpg,./dataset/skeleton_final_v2/scissors/scissors (474).npy
ok,ok (167),train,./data/raw/FullLabelled/ok/ok (167).jpg,./dataset/skeleton_final_v2/ok/ok (167).npy
ok,ok_Set2_ (567),train,./data/raw/FullLabelled/ok/ok_Set2_ (567).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (567).npy
paper,paper_4598,train,./data/raw/FullLabelled/paper/paper_4598.jpg,./dataset/skeleton_final_v2/paper/paper_4598.npy
ok,ok (227),train,./data/raw/FullLabelled/ok/ok (227).jpg,./dataset/skeleton_final_v2/ok/ok (227).npy
the-finger,the-finger-set2 (12),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (12).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (12).npy
paper,paper-set2 (282),train,./data/raw/FullLabelled/paper/paper-set2 (282).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (282).npy
the-finger,the-finger-set2 (216),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (216).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (216).npy
ok,ok_Set2_ (60),train,./data/raw/FullLabelled/ok/ok_Set2_ (60).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (60).npy
the-finger,the-finger-set2 (299),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (299).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (299).npy
the-finger,the-finger_9072,train,./data/raw/FullLabelled/the-finger/the-finger_9072.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9072.npy
ok,ok (177),train,./data/raw/FullLabelled/ok/ok (177).jpg,./dataset/skeleton_final_v2/ok/ok (177).npy
scissors,scissors-set2 (561),train,./data/raw/FullLabelled/scissors/scissors-set2 (561).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (561).npy
paper,paper-set2 (96),train,./data/raw/FullLabelled/paper/paper-set2 (96).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (96).npy
the-finger,the-finger_9432,train,./data/raw/FullLabelled/the-finger/the-finger_9432.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_9432.npy
the-finger,the-finger (95),train,./data/raw/FullLabelled/the-finger/the-finger (95).jpg,./dataset/skeleton_final_v2/the-finger/the-finger (95).npy
the-finger,the-finger-set2 (188),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (188).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (188).npy
scissors,scissors-set2 (107),train,./data/raw/FullLabelled/scissors/scissors-set2 (107).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (107).npy
paper,paper (51),train,./data/raw/FullLabelled/paper/paper (51).jpg,./dataset/skeleton_final_v2/paper/paper (51).npy
paper,paper_2461,train,./data/raw/FullLabelled/paper/paper_2461.jpg,./dataset/skeleton_final_v2/paper/paper_2461.npy
the-finger,the-finger_8304,train,./data/raw/FullLabelled/the-finger/the-finger_8304.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_8304.npy
scissors,scissors_6545,train,./data/raw/FullLabelled/scissors/scissors_6545.jpg,./dataset/skeleton_final_v2/scissors/scissors_6545.npy
ok,ok (125),train,./data/raw/FullLabelled/ok/ok (125).jpg,./dataset/skeleton_final_v2/ok/ok (125).npy
ok,ok_Set2_ (479),train,./data/raw/FullLabelled/ok/ok_Set2_ (479).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (479).npy
scissors,scissors_7183,train,./data/raw/FullLabelled/scissors/scissors_7183.jpg,./dataset/skeleton_final_v2/scissors/scissors_7183.npy
ok,ok_6399,train,./data/raw/FullLabelled/ok/ok_6399.jpg,./dataset/skeleton_final_v2/ok/ok_6399.npy
the-finger,the-finger-set2 (425),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (425).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (425).npy
ok,ok_6568,train,./data/raw/FullLabelled/ok/ok_6568.jpg,./dataset/skeleton_final_v2/ok/ok_6568.npy
scissors,scissors (478),train,./data/raw/FullLabelled/scissors/scissors (478).jpg,./dataset/skeleton_final_v2/scissors/scissors (478).npy
scissors,scissors_7169,train,./data/raw/FullLabelled/scissors/scissors_7169.jpg,./dataset/skeleton_final_v2/scissors/scissors_7169.npy
ok,ok_793,train,./data/raw/FullLabelled/ok/ok_793.jpg,./dataset/skeleton_final_v2/ok/ok_793.npy
ok,ok (206),train,./data/raw/FullLabelled/ok/ok (206).jpg,./dataset/skeleton_final_v2/ok/ok (206).npy
scissors,scissors-set2 (500),train,./data/raw/FullLabelled/scissors/scissors-set2 (500).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (500).npy
paper,paper_1468,train,./data/raw/FullLabelled/paper/paper_1468.jpg,./dataset/skeleton_final_v2/paper/paper_1468.npy
ok,ok_Set2_ (24),train,./data/raw/FullLabelled/ok/ok_Set2_ (24).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (24).npy
ok,ok_6181,train,./data/raw/FullLabelled/ok/ok_6181.jpg,./dataset/skeleton_final_v2/ok/ok_6181.npy
scissors,scissors_6141,train,./data/raw/FullLabelled/scissors/scissors_6141.jpg,./dataset/skeleton_final_v2/scissors/scissors_6141.npy
paper,paper-set2 (340),train,./data/raw/FullLabelled/paper/paper-set2 (340).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (340).npy
paper,paper-set2 (235),train,./data/raw/FullLabelled/paper/paper-set2 (235).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (235).npy
scissors,scissors (142),train,./data/raw/FullLabelled/scissors/scissors (142).jpg,./dataset/skeleton_final_v2/scissors/scissors (142).npy
scissors,scissors_7661,train,./data/raw/FullLabelled/scissors/scissors_7661.jpg,./dataset/skeleton_final_v2/scissors/scissors_7661.npy
paper,paper-set2 (301),train,./data/raw/FullLabelled/paper/paper-set2 (301).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (301).npy
scissors,scissors-set2 (23),train,./data/raw/FullLabelled/scissors/scissors-set2 (23).jpg,./dataset/skeleton_final_v2/scissors/scissors-set2 (23).npy
paper,paper_7152,train,./data/raw/FullLabelled/paper/paper_7152.jpg,./dataset/skeleton_final_v2/paper/paper_7152.npy
paper,paper_3744,train,./data/raw/FullLabelled/paper/paper_3744.jpg,./dataset/skeleton_final_v2/paper/paper_3744.npy
paper,paper (187),train,./data/raw/FullLabelled/paper/paper (187).jpg,./dataset/skeleton_final_v2/paper/paper (187).npy
ok,ok_Set2_ (243),train,./data/raw/FullLabelled/ok/ok_Set2_ (243).jpg,./dataset/skeleton_final_v2/ok/ok_Set2_ (243).npy
scissors,scissors_767,train,./data/raw/FullLabelled/scissors/scissors_767.jpg,./dataset/skeleton_final_v2/scissors/scissors_767.npy
scissors,scissors (3),train,./data/raw/FullLabelled/scissors/scissors (3).jpg,./dataset/skeleton_final_v2/scissors/scissors (3).npy
the-finger,the-finger_1349,train,./data/raw/FullLabelled/the-finger/the-finger_1349.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_1349.npy
ok,ok_4017,train,./data/raw/FullLabelled/ok/ok_4017.jpg,./dataset/skeleton_final_v2/ok/ok_4017.npy
rock,rock_312,train,./data/raw/FullLabelled/rock/rock_312.jpg,./dataset/skeleton_final_v2/rock/rock_312.npy
the-finger,the-finger_2312,train,./data/raw/FullLabelled/the-finger/the-finger_2312.jpg,./dataset/skeleton_final_v2/the-finger/the-finger_2312.npy
scissors,scissors (481),train,./data/raw/FullLabelled/scissors/scissors (481).jpg,./dataset/skeleton_final_v2/scissors/scissors (481).npy
paper,paper-set2 (505),train,./data/raw/FullLabelled/paper/paper-set2 (505).jpg,./dataset/skeleton_final_v2/paper/paper-set2 (505).npy
ok,ok_4015,train,./data/raw/FullLabelled/ok/ok_4015.jpg,./dataset/skeleton_final_v2/ok/ok_4015.npy
the-finger,the-finger-set2 (63),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (63).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (63).npy
paper,paper (150),train,./data/raw/FullLabelled/paper/paper (150).jpg,./dataset/skeleton_final_v2/paper/paper (150).npy
scissors,scissors_5748,train,./data/raw/FullLabelled/scissors/scissors_5748.jpg,./dataset/skeleton_final_v2/scissors/scissors_5748.npy
the-finger,the-finger-set2 (204),train,./data/raw/FullLabelled/the-finger/the-finger-set2 (204).jpg,./dataset/skeleton_final_v2/the-finger/the-finger-set2 (204).npy
rock,rock_7300,train,./data/raw/FullLabelled/rock/rock_7300.jpg,./dataset/skeleton_final_v2/rock/rock_7300.npy
